nit_entidad,orden_entidad,num_contratos,val_contratos,val_contratos_media,val_contratos_median,val_contratos_desv,num_familias_dif,num_grupos_dif,num_contratistas_dif,pnum_cont_cerrada,pval_cont_cerrada,pnum_ganadoras,IRCC,IRCCG,adicion,ine_coberturaNeta_m,ine_tasaDesercion_m,ine_tasaRepitencia_m,ine_tasaAnalfabetismo_m,ine_porcentajeAsistencia_m,ine_pruebaLecturaMatematicas_m,ine_pruebaLecturaCritica_m,inf_ingresos_m,inf_financiamiento_m,inf_desempennofiscal_m,inf_igpr_m,inf_nproyectos_m,inf_peducacion_m,inf_psalud_m,inf_regaliaspc_m,inf_vproyectos_m
900190473-9,5,6365,56414429323,8863225.345326,3096000,93804222.08374196,116,4,1268,0,0,19.921445404556167,6.001447979907855,Bajo,7.460965429964789,8046.166666666667,154.33333333333334,336.1666666666667,466,7244,5333.6,5339.8,166022796666.66666,1478966666.6666667,68.894,55.05375,5,58.6,26.685,24669.309999999998,2258242178.085
900192428,5,337,5873810325,17429704.228486646,8000000,35909617.80423015,58,4,154,0,0,45.6973293768546,16.263396333438482,Bajo,0.5676829796695607,10165.833333333334,200.16666666666666,222.33333333333334,752,7609,5582.2,5450.8,13269410000,-296008333.3333333,66.518,76.86833333333334,2,9.383333333333333,43.46333333333333,74138.32833333334,1532169002.45
900192544,5,1291,7186954089,5566966.761425252,2680000,11329169.854359996,66,5,381,66.7699457784663,56.09490173549931,29.51200619674671,4.84117857458147,Bajo,0.32239859473060456,7869.833333333333,74.16666666666667,226.16666666666666,1248,7527,5159,5135.2,15789983333.333334,-1287001666.6666667,68.028,74.794375,3.3333333333333335,5.838333333333333,38.79,107697.895,133903074.42666666
900192678,5,1698,9668172395,5693858.889870436,2296783.5,61251788.68067291,61,4,364,0,0,21.43698468786808,11.699259990390427,Bajo,0.6729658360941588,12874.5,199,175.66666666666666,502,7042,5478,5265.8,12657955000,-173274999.99999997,62.086,67.825625,2.3333333333333335,5.113333333333333,35.63666666666666,375030.32666666666,115214892.73333333
900192832,5,2438,13035553153,5346822.458162428,2646000,9249989.907428885,132,4,614,0.12305168170631665,0.01624020074294119,25.184577522559476,6.2093446800834915,Bajo,0.30642401568384703,7824,138,66.83333333333333,1180,7340,4962.8,5052.4,26909301666.666668,3272201666.6666665,67.52,69.544375,2.25,7.628333333333334,42.99166666666667,415632.0416666666,505732728.2
900196346,5,64,4543148360,70986693.125,19200000,374197319.6049502,12,3,24,98.4375,33.96649718918711,37.5,43.699997121484756,Bajo,2.083333333333333,8222.333333333334,238.66666666666666,209.66666666666666,1519,7263,4316.8,4570.2,65038968333.33333,1192813333.3333333,67.362,63.4975,2.8,10.96,56.52666666666667,13630.28,4398565383.95
900196347,5,362,23496826718,64908361.09944751,15486671,367621262.6750308,22,4,139,77.34806629834254,24.036736320966217,38.39779005524862,17.759190860089248,Bajo,4.306648804365473,9847,346.8333333333333,427.6666666666667,1014,6984,4760.4,4928,201836738333.33334,-5707093333.333333,75.78399999999999,46.361875,4.5,59.24,28.818333333333335,89188.29666666666,9917371265.63
900196366,5,351,11536382149,32867185.60968661,15000000,57169754.03947793,54,4,200,99.14529914529915,92.66218667111875,56.98005698005698,8.368645910591404,Bajo,0,7071.5,330.6666666666667,111.16666666666667,1094,7299,4835.2,4767.6,25371350000,-3134066666.6666665,65.184,62.356875,5,7.988333333333333,42.025,262459.53833333333,14783363944.43
900205773,5,91,1179923666,12966194.131868131,7500000,16338167.75607753,14,3,69,100,100,75.82417582417582,12.471971626243173,Bajo,0,8425.833333333334,461.3333333333333,58.166666666666664,2233,6676,4813.6,4749,16477996666.666666,-3430048333.3333335,64.62,72.709375,2.8,7.013333333333334,31.825,235054.66666666666,1722315108.97
900206237,5,722,2268336966,3141740.950138504,1949400,3172054.7204273706,50,4,164,79.50138504155125,77.29567433236461,22.71468144044321,11.928446391260866,Bajo,0,12066,271.8333333333333,495.3333333333333,1718,7678,4410.8,4687,16203820000,1345425000,62.93,73.006875,3.6666666666666665,6.0633333333333335,26.596666666666668,479739.08666666667,1296467968.9033332
900208532,5,1918,8596188152,4481849.922836288,2400000,8184593.981689308,41,4,319,46.35036496350365,34.23683453595956,16.631908237747652,5.251885417469667,Bajo,0,10462.5,259.3333333333333,42,1566,7097,4479.2,4645.4,52047023333.333336,998225000,69.75200000000001,71.775,7.666666666666667,11.221666666666666,54.675,192178.05666666667,4779882312.33
900211460,5,2134,31705218803,14857178.445641987,4534851,44572748.06374444,93,4,456,0,0,21.368322399250232,8.781338580070292,Bajo,0.49972256661996284,8353.333333333334,586.1666666666666,223,816,6973,4784.6,4903.8,23742285000,588828333.3333334,69.13199999999999,68.95,4,8.456666666666667,48.11333333333333,82975.51166666667,5640630579.346667
900211468,5,1216,16983973459,13967083.436677631,6530000,18957545.86887277,73,5,459,0.575657894736842,0.31812337749131897,37.74671052631579,6.013013208951999,Bajo,2.08256152476624,9250,529,322,0,0,4904,5059.2,290552336666.6667,-58932731666.666664,72.776,0,1.5,66.27000000000001,23.465,0,119997974.435
900211477,5,1704,15204578229,8922874.54753521,4978385,13451643.377120676,91,5,426,0.7629107981220657,0.38242560973573453,25,6.38699603565416,Bajo,0.3482307717465722,7066.833333333333,480.1666666666667,436.3333333333333,1206,6598,4381,4504.2,18567831666.666668,289870000,69.12,76.43,1.6666666666666667,7.538333333333333,35.86,513698.5133333333,609853299.6666666
900283194,5,250,2356727658,9426910.632,7010000,7716211.338295723,18,3,131,100,100,52.400000000000006,6.233199731313251,Bajo,9.042206463755118,7798.333333333333,383,24,670,7163,4979.8,5088.6,10833931666.666666,2151666.6666666665,72.794,76.263125,1.3333333333333333,6.96,32.01,34655.36833333333,49852694
900290890,5,170,56880262639,334589780.2294118,11907000,3833149865.905215,32,3,83,0,0,48.8235294117647,47.277732104584565,Bajo,10.31000271205648,9180.333333333334,528.5,188.66666666666666,356,6575,4825.2,5047.6,125982248333.33334,1917971666.6666667,75.602,0,1,62.02,25.065,1.2550000000000001,8500000000
900625317,5,3394,49198410294,14495701.324101355,1722488,117383420.69551948,151,5,400,0,0,11.785503830288745,21.114119668239873,Bajo,5.430425668248233,10228.5,347,411.8333333333333,0,0,5012.8,5261.6,4986095038333.333,68063918333.333336,83.42,0,2.25,67.51,21.168333333333333,7.298333333333333,15563000397.223333
900750333,5,97,2818993553,29061789.206185568,10000000,83957307.44163445,1,4,54,100,100,55.670103092783506,31.823747643322136,Bajo,1.065716684640568,10954.5,250.16666666666666,128.83333333333334,140,7140,5216.4,5370,124223438333.33333,12522436666.666666,87.332,0,0,24.22833333333333,32.056666666666665,1834.2466666666667,0
900807482,5,790,15615489993,19766443.029113922,7999000,79729305.35036609,64,4,322,43.037974683544306,34.835909436325814,40.75949367088608,8.397613516080673,Bajo,13.565811471241053,10313.166666666666,269.8333333333333,44.333333333333336,527,7342,5068.2,5216.2,23516618333.333332,516158333.3333333,79.506,66.313125,1,9.408333333333333,35.52166666666667,15812.183333333332,1669266320.75
900958564,4,19140,921239798689,48131650.92419018,7718616,3093012216.1280546,105,5,6955,72.11598746081505,73.46616978013124,36.337513061650995,19.13761293289502,Bajo,66.56632472041284,8274.166666666666,218,256.5,0,0,5422.4,5488.2,14484546806666.666,1018978305000,84.39399999999999,67.39,12.4,65.97,19.586666666666666,2752.2033333333334,16695979845.563334
900959048,4,6623,1134231557847,171256463.51306054,6000000,12288211365.296228,97,5,4600,0.09059338668277216,0.010467195801301695,69.45492979012532,42.01913237499248,Bajo,36.71069943258946,8274.166666666666,218,256.5,0,0,5422.4,5488.2,14484546806666.666,1018978305000,84.39399999999999,67.39,12.4,65.97,19.586666666666666,2752.2033333333334,16695979845.563334
900959051,5,6969,393312722011,56437469.07892094,7254200,502128171.9569394,96,5,5806,0.014349261013057828,0.002444024426886237,83.31180944181375,6.326820717604671,Bajo,38.144369990904785,8274.166666666666,218,256.5,0,0,5422.4,5488.2,14484546806666.666,1018978305000,84.39399999999999,67.39,12.4,65.97,19.586666666666666,2752.2033333333334,16695979845.563334
900971006,5,16673,627586900924,37640910.50944641,8787000,297969265.66365373,163,5,8029,9.566364781383074,3.055263456386576,48.1557008336832,4.209630941854785,Bajo,54.78539233371622,8274.166666666666,218,256.5,0,0,5422.4,5488.2,14484546806666.666,1018978305000,84.39399999999999,67.39,12.4,65.97,19.586666666666666,2752.2033333333334,16695979845.563334
901108114-5,5,384,17708787058,46116632.963541664,7911631,120818699.20970258,23,4,181,99.73958333333334,97.28948121388609,47.13541666666667,10.75013961076402,Bajo,7.821830039030952,9766.5,152.5,72.83333333333333,0,0,4288.4,4614.4,253160033333.3333,-21978381666.666668,74.234,60.013125,6.4,67.09166666666667,20.975,261538.95,14384396050.856667
901249947,5,9,515875290,57319476.666666664,2800000,161191400.86544597,5,1,9,100,100,100,60.64070203811862,Bajo,0,9909.833333333334,323.1666666666667,392.3333333333333,412,6461,4898.2,5106.2,41039903333.333336,-1679775000,74.842,54.84291666666667,2.6666666666666665,12.403333333333334,50.348333333333336,16945.66,968548103.5
901314566,5,14,4467793449,319128103.5,10400000,978670344.7605613,8,3,14,35.714285714285715,0.7923374346663983,100,50.934165385693476,Bajo,0,7722.333333333333,432,411.1666666666667,886,6927,4709.8,4957.2,18934203333.333332,-984395000,72.084,69.145625,3,8.991666666666667,42.15,43533.863333333335,1251282079
919004318,4,262,1270363393,4848715.240458015,3050000,10051626.148139771,8,3,137,100,100,52.29007633587786,8.282985071289245,Bajo,0,10481.666666666666,375,239,1518,7196,4342.6,4583.8,24601731666.666668,868358333.3333334,58.962,82.081875,1.75,9.99,39.041666666666664,93132.05,0
932000002-1,6,1483,10433022114,7035078.97100472,3600000,20611546.385074925,72,4,270,0,0,18.206338503034388,6.196864007738637,Bajo,2.5015297759788693,8922.5,300.6666666666667,398.3333333333333,555,7431,4628.2,4852,13656098333.333334,1535790000,73.126,64.384375,4,4.183333333333334,40.016666666666666,47588.583333333336,176931223.185
937000286-6,6,1663,13778167502,8285127.782321107,2508000,141177989.19130906,99,4,455,1.32291040288635,0.45406618834412255,27.36019242333133,20.14439832736494,Bajo,0.7666139461922655,9793.5,81.16666666666667,358.1666666666667,854,8116,5411.4,5375.4,20643278333.333332,1850926666.6666667,64.566,64.135625,2.6,5.773333333333333,38.33833333333333,116519.335,570121401.5833334
981501104-0,5,806,39965698347,49585233.681141436,13993800,135577880.410102,106,4,272,0,0,33.7468982630273,28.31910222565592,Bajo,7.66768620357108,8702.666666666666,303.3333333333333,103.66666666666667,1035,6711,4633,4798.4,45721716666.666664,-2299476666.6666665,64.016,75.2775,12.333333333333334,9.241666666666667,60.41166666666667,62769.04,374082970
ND1,6,2256,116616218739,51691586.32047872,3915000,364019190.2878641,144,4,376,0.22163120567375888,0.044570129748699915,16.666666666666664,29.170707900601663,Bajo,0.030650679036539195,7844.333333333333,335.3333333333333,279.8333333333333,732,7138,4851.6,5066.6,43202665000,3352816666.6666665,73.326,76.73666666666666,3.6666666666666665,9.263333333333334,59.14333333333333,52263.45333333334,3781945935.18
ND10,6,2721,42913563557,15771247.172730613,2039241,69839851.2142609,104,4,367,99.8162440279309,99.61440474459732,13.487688349871371,22.71945587624236,Bajo,2.4726453967066435,10228.5,347,411.8333333333333,0,0,5012.8,5261.6,4986095038333.333,68063918333.333336,83.42,0,2.25,67.51,21.168333333333333,7.298333333333333,15563000397.223333
ND11,6,2091,397774287502,190231605.69201338,21189172,1075334444.840877,124,5,383,3.204208512673362,4.1031468920468965,18.31659493065519,20.430830313512054,Bajo,0,7794.166666666667,313.8333333333333,112.33333333333333,0,0,5140,5336.8,2899675281666.6665,117760413333.33333,80.176,73.16375,5.333333333333333,61.94,25.473333333333333,3977.2949999999996,5464185465.48
ND12,7,355,7263630514,20460931.025352113,7200000,56286061.947322845,73,4,163,0,0,45.91549295774648,13.970886529294047,Bajo,6.531254768232516,8719,178.83333333333334,124,858,7683,4818,4733.6,17097205000,-418511666.6666667,71.634,74.36270833333333,1.6666666666666667,7.763333333333334,37.93333333333333,73212.71,803057980
ND13,6,7339,113079632911,15408043.726802018,4000000,67389150.02514713,75,4,1118,26.665758277694508,30.763234651088123,15.233683063087614,5.436090803957766,Bajo,18.545242498113538,8038,518.8333333333334,370.5,641,6971,4750.2,4969,78936308333.33333,-4135046666.6666665,74.528,71.166875,2.6666666666666665,9.926666666666666,58.86833333333333,63680.265,840594771.895
ND14,7,1246,10286355500,8255502.006420546,3510000,19394334.938270673,50,4,231,47.8330658105939,49.90898925280193,18.53932584269663,11.155593014408753,Bajo,0.14159402581251976,8810.666666666666,289,234.83333333333334,1528,7084,4470.4,4707.8,30780085000,864490000,66.396,68.330625,3.75,9.748333333333333,41.79,196267.51666666666,3248325835.5066667
ND15,6,1330,11975789209,9004352.788721805,1953133,39560900.66579238,95,4,319,0,0,23.984962406015036,18.37144500627765,Bajo,1.1702956103339521,8613.166666666666,219.33333333333334,57,372,6431,4963.6,5009,21838331666.666668,1833381666.6666667,70.864,68.38875,2,7.0616666666666665,52.225,38101.416666666664,545428110
ND16,6,2632,18182148348,6908111.074468086,2700000,23784663.69723365,102,4,596,99.88601823708207,96.8106662320584,22.64437689969605,5.0337138847389244,Bajo,1.5093930152278359,8576.166666666666,153.16666666666666,326.3333333333333,0,0,5449.6,5457.2,571342756666.6666,9451350000,76.17399999999999,59.9775,2.8,65.67333333333333,24.993333333333332,23682.146666666667,3472530318.78
ND17,7,753,4961974771,6589607.929614874,3696000,39971068.464369595,27,4,231,70.3851261620186,69.83325820702767,30.677290836653388,11.878337799048632,Bajo,0,6866.166666666667,193.16666666666666,145.33333333333334,457,6661,4952.4,5033.8,11131046666.666666,917371666.6666666,70.198,74.389375,3,5.523333333333333,33.75833333333333,37532.14,256842098.39
ND18,6,1432,12554963908,8767432.896648044,4145833,37721929.04394298,36,5,413,0,0,28.84078212290503,7.9059280081960255,Bajo,2.6473145868740184,7835.333333333333,433.8333333333333,481,985,6599,4792,5032.6,43701565000,757631666.6666667,67.442,68.92895833333333,3.5,8.993333333333334,61.24166666666667,34681.36666666667,486117784.5
ND19,6,290,6538321958,22545937.786206897,9059658,46322985.99117309,39,4,121,52.758620689655174,55.25886990895715,41.724137931034484,17.02437352613226,Bajo,0,7996.166666666667,562.8333333333334,476,1250,6815,4704.8,4913,11696733333.333334,-15805000,61.716,74.73895833333333,2,6.091666666666667,41.99666666666667,74195.34166666666,304996644.5
ND2,4,6103,385395253136,63148493.05849582,8300000,313159483.04548657,164,5,1494,3.6047845321972796,2.1188738604204684,24.479764050466983,6.3110053437329094,Bajo,10.709503319766277,8576.166666666666,153.16666666666666,326.3333333333333,0,0,5449.6,5457.2,571342756666.6666,9451350000,76.17399999999999,59.9775,2.8,65.67333333333333,24.993333333333332,23682.146666666667,3472530318.78
ND20,6,1818,203294417954,111823112.18591858,15534192,546837010.9491302,122,5,898,4.62046204620462,3.5535431030057256,49.394939493949394,18.52421640213939,Bajo,7.055453774183911,9129.5,398,249.83333333333334,878,6864,4302.4,4618.6,218926703333.33334,16424881666.666666,72.322,65.86833333333334,1.6,66.05166666666666,21.175,48665.85,3262292462.3333335
ND21,6,598,37874599955,63335451.42976589,30000000,145205693.02763975,4,1,293,0.16722408026755853,0.013730708723468548,48.99665551839465,10.628457368633208,Bajo,0,8314.833333333334,401.1666666666667,261.8333333333333,545,6723,4829.6,5031.2,46970830000,-731225000,74.094,65.509375,1,11.296666666666667,60.25333333333333,28081.338333333333,1259205304.51
ND22,7,624,6557259774,10508429.125,6373278,45562059.11951403,48,4,213,0,0,34.13461538461539,12.358658207221112,Bajo,0.16403684182834388,9471.666666666666,165.66666666666666,11.666666666666666,689,7114,5016,5006.6,10390561666.666666,1371165000,65.318,72.2675,2,4.92,32.99666666666667,61468.73666666667,715127259.77
ND23,6,1671,258725699100,154832854.03949732,39060000,511984645.93269587,83,5,638,40.335128665469774,21.769260139956465,38.18073010173549,8.899631752861914,Bajo,1.8749796826802663,9798,512.1666666666666,120.66666666666667,0,0,5141.6,5316.8,676057703333.3334,375468333.3333327,79.662,0,1,72.21,18.22833333333333,67.95666666666668,18804809446.47
ND24,6,641,11572465960,18053769.048361935,6000000,71554603.37463573,76,4,297,99.68798751950078,87.0204094426215,46.33385335413416,15.240561128639909,Bajo,11.185156049257339,10228.5,347,411.8333333333333,0,0,5012.8,5261.6,4986095038333.333,68063918333.333336,83.42,0,2.25,67.51,21.168333333333333,7.298333333333333,15563000397.223333
ND25,6,650,6992738829,10758059.736923076,4600000,27267195.003198665,40,4,168,0,0,25.846153846153847,10.825003082550289,Bajo,1.1266842718398669,7794.166666666667,313.8333333333333,112.33333333333333,0,0,5140,5336.8,2899675281666.6665,117760413333.33333,80.176,73.16375,5.333333333333333,61.94,25.473333333333333,3977.2949999999996,5464185465.48
ND26,4,823,58018751770,70496660.71688943,16500000,226816882.743281,126,4,357,2.3086269744835968,2.1761600077250334,43.377885783718106,10.275470073057832,Bajo,0.8984570166407199,7794.166666666667,313.8333333333333,112.33333333333333,0,0,5140,5336.8,2899675281666.6665,117760413333.33333,80.176,73.16375,5.333333333333333,61.94,25.473333333333333,3977.2949999999996,5464185465.48
ND27,6,1146,5024080786,4384014.647469459,3090000,8509255.8739461,48,4,364,56.719022687609076,55.57001660442648,31.762652705061083,5.2745488254212445,Bajo,0.36488515167038715,7042.666666666667,270.6666666666667,37.5,1318,7076,4897.2,4881.2,18690856666.666668,1818511666.6666667,69.34,36.505625,1.5,8.018333333333334,32.59833333333333,26019.261666666665,220000000
ND28,6,1117,10335541502,9252946.734109221,2650000,28317407.464499228,38,4,313,99.82094897045658,92.18768599745108,28.02148612354521,9.066467038773327,Bajo,2.935086771828505,8610.666666666666,273.5,210.33333333333334,294,6898,4814.2,5022.8,27261786666.666668,1482506666.6666667,75.99,65.01729166666667,1,11.776666666666667,45.18666666666667,52667.165,821276865
ND29,1,1057,110963826531,104979968.3358562,19980000,376394555.86397195,72,4,438,0,0,41.43803216650899,16.334563573225218,Bajo,27.0967002822035,13034,276,140.83333333333334,324,7479,5398.6,5423.8,44242530000,2445590000,79.606,77.09125,1.6666666666666667,13.321666666666665,56.42,39960.335,791584353
