orden_entidad,num_contratos_1,num_contratos_2,num_contratos_3,val_contratos_1,val_contratos_2,val_contratos_3,val_contratos_media_1,val_contratos_media_2,val_contratos_media_3,val_contratos_median_1,val_contratos_median_2,val_contratos_median_3,val_contratos_desv_1,val_contratos_desv_2,val_contratos_desv_3,num_familias_dif_1,num_familias_dif_2,num_familias_dif_3,num_grupos_dif_1,num_grupos_dif_2,num_grupos_dif_3,num_contratistas_dif_1,num_contratistas_dif_2,num_contratistas_dif_3,b_cont_cerrada_1,b_cont_cerrada_2,b_cont_cerrada_3,pnum_ganadoras_1,pnum_ganadoras_2,pnum_ganadoras_3,b_adicion_tiempo_1,b_adicion_tiempo_2,b_adicion_tiempo_3,b_adicion_cuantia_1,b_adicion_cuantia_2,b_adicion_cuantia_3,IRCC,IRCCG
5,623,110,421,8906001738,816510262,7130672953,14295347.894060995,7422820.5636363635,16937465.44655582,2800000,4062000,8970000,115263359.71274504,11433579.59743507,23328174.93620477,35,15,22,4,3,4,163,74,94,0,0,1,26.163723916532906,67.27272727272727,22.327790973871732,0,0,0,0,0,0,17.124431754836895,Medio
5,650,360,444,6197556222,1500355471,2377736143,9534701.88,4167654.086111111,5355261.583333333,1620000,3050000,3400000,164662958.15305603,4088929.566934625,6473729.695643979,30,23,1,4,4,1,172,165,146,1,0,0,26.461538461538463,45.83333333333333,32.88288288288289,0,0,0,0,0,0,18.635509650307853,Medio
5,143,139,151,1259956193,588177778,827461315,8810882.468531469,4231494.805755395,5479876.258278145,3750000,2850000,4688000,20808816.282701794,5779962.000669322,4912411.410043296,32,30,27,4,4,4,77,66,66,0,1,1,53.84615384615385,47.482014388489205,43.70860927152318,0,1,1,1,1,1,9.255200141630198,Bajo
5,56,77,353,272476000,415836946,1931620532,4865642.857142857,5400479.818181818,5472012.838526912,4575000,4800000,4500000,1868584.5827409427,1758617.2229600234,11521555.827953568,1,8,43,1,1,4,42,50,134,1,1,1,75,64.93506493506493,37.960339943342774,0,0,0,0,0,0,8.366206549308078,Bajo
5,0,0,133,0,0,632319796,0,0,4754284.180451128,0,0,3000000,0,0,5192115.452696346,0,0,10,0,0,3,0,0,69,0,0,1,0,0,51.8796992481203,0,0,0,0,0,0,12.298974541201472,Bajo
5,698,769,750,2364723252,3168540442,4184398279,3387855.6618911177,4120338.6762028607,5579197.705333333,1874250,2400000,3057600,6766721.221958234,6818460.702844501,10074017.142992845,25,31,66,5,4,4,171,242,235,0,0,0,24.498567335243553,31.469440832249674,31.333333333333336,0,1,1,0,1,1,3.6338822286152737,Bajo
5,0,286,538,0,1087822505,2041598500,0,3803575.1923076925,3794792.750929368,0,2214000,2490000,0,6325339.399768569,3724689.7604218363,0,33,45,0,4,4,0,90,115,0,0,0,0,31.46853146853147,21.37546468401487,0,0,0,0,0,0,10.564442084310075,Bajo
5,137,435,461,606856903,2253193930,2090829804,4429612.430656934,5179756.160919541,4535422.568329718,4140000,2700000,2705500,2863088.859987049,8279707.714186134,4906610.4577527195,16,62,47,4,4,4,72,137,128,1,1,1,52.55474452554745,31.494252873563216,27.765726681127983,0,1,1,0,1,1,10.172382412700676,Bajo
6,133,405,309,4620931009,24824913499,27563985906,34743842.172932334,61296082.71358024,89203837.88349515,19064630,13200000,19000000,39612975.105464265,232925932.6902804,228492155.8427752,36,53,55,4,4,4,59,166,142,0,1,0,44.3609022556391,40.98765432098765,45.9546925566343,0,1,1,0,1,1,19.711497967646114,Medio
5,0,113,777,0,335651571,39143044266,0,2970367.884955752,50377148.34749035,0,2295000,2550000,0,2969462.9673746047,303386053.02421147,0,20,57,0,4,4,0,77,171,0,1,1,0,68.14159292035397,22.00772200772201,0,0,0,0,0,0,12.585335147594739,Bajo
4,0,191,300,0,2437671333,1040318828,0,12762677.136125654,3467729.4266666668,0,1500000,1870000,0,145830093.53300467,4273027.321796948,0,9,12,0,1,1,0,71,78,0,1,1,0,37.17277486910995,26,0,0,0,0,0,0,27.916480352795794,Medio
5,475,321,0,2940474300,1711968531,0,6190472.2105263155,5333235.29906542,0,4120000,2850000,0,13575196.172624977,6362565.849854577,0,28,31,0,4,4,0,174,167,0,0,0,0,36.63157894736842,52.024922118380054,0,1,1,0,1,1,0,5.585047784725172,Bajo
5,1467,1585,1151,5605636364,6292850900,6005858220,3821156.3490115884,3970252.933753943,5217948.062554301,2100000,1800000,2400000,12820918.58545064,27774176.985900544,10570015.55450202,52,54,50,4,4,4,278,356,273,1,1,1,18.950238582140422,22.46056782334385,23.71850564726325,0,1,1,0,1,1,6.765483553306065,Bajo
5,298,120,0,786768707,13780551053,0,2640163.446308725,114837925.44166666,0,1400000,5950000,0,3923864.201584425,842898445.991668,0,7,10,0,4,4,0,150,59,0,0,0,0,50.33557046979866,49.166666666666664,0,1,0,0,1,0,0,35.20097884770072,Alto
5,10,262,237,290110558,14932408896,19632084483,29011055.8,56993927.08396947,82835799.50632912,30000000,17537000,20000000,18828163.88844338,186017681.01695958,274500182.7947428,4,56,46,1,4,4,4,131,93,0,1,0,40,50,39.24050632911392,0,1,1,0,1,1,23.834543700148394,Medio
4,0,0,114,0,0,15418837058,0,0,135252956.6491228,0,0,22031315.5,0,0,747922439.3011255,0,0,48,0,0,4,0,0,88,0,0,0,0,0,77.19298245614034,0,0,1,0,0,1,28.58910322777912,Medio
5,400,543,880,18847870434,24979414019,36201805637,47119676.085,46002604.08655617,41138415.49659091,12629913,8400000,8400000,147201410.28177348,150785610.25327095,130979141.20141473,49,68,59,4,4,4,138,199,340,1,0,0,34.5,36.64825046040516,38.63636363636363,1,1,1,1,1,1,21.436715935849705,Medio
5,471,439,267,106163739263,16741275222,41412022379,225400720.30360934,38135023.28473804,155101207.411985,7423416,10000000,18660033,4476819211.581911,171280723.06995916,1420370060.1761217,60,71,73,4,4,5,154,155,94,0,0,0,32.696390658174096,35.30751708428246,35.2059925093633,1,1,1,1,1,1,38.3631633912209,Alto
5,0,208,491,0,6588766582,15396398945,0,31676762.41346154,31357227.99389002,0,10040000,8276980,0,67574015.96724899,61269889.3533624,0,46,69,0,4,4,0,87,137,0,1,1,0,41.82692307692308,27.90224032586558,0,0,1,0,0,1,24.298554575649554,Medio
5,481,547,452,2186905304,3833535146,2100720074,4546580.673596674,7008290.94332724,4647610.783185841,1800000,1890000,2404500,9428617.996582458,57219982.98717344,7269835.076970318,34,49,38,4,4,4,127,144,120,1,1,1,26.403326403326403,26.3254113345521,26.548672566371685,1,1,0,1,1,1,10.248507876257836,Bajo
5,0,0,199,0,0,13954406563,0,0,70122646.04522613,0,0,16894155,0,0,149401344.18965504,0,0,34,0,0,4,0,0,55,0,0,0,0,0,27.63819095477387,0,0,1,0,0,1,47.6540872043376,Alto
5,235,501,476,6888329844,14630324407,21130364765,29312041.889361702,29202244.3253493,44391522.61554622,7175000,6300000,15735000,101023310.44538347,133366608.60479578,155213578.4269372,58,59,67,4,4,4,131,229,158,1,1,1,55.74468085106383,45.70858283433134,33.193277310924366,0,1,1,1,1,1,19.87488529434692,Medio
5,388,519,408,6374507087,12968729530,15428371326,16429141.976804124,24987918.16955684,37814635.60294118,4000000,6000000,9227100,106119747.15000667,123515189.62485725,156543036.36361334,45,83,68,4,4,5,167,233,129,1,0,0,43.04123711340206,44.89402697495183,31.61764705882353,0,1,1,0,1,1,20.492144337381593,Medio
4,0,177,205,0,3701474907,7685615356,0,20912287.610169493,37490806.61463415,0,6000000,12277000,0,52107659.37335875,75700467.00070587,0,38,36,0,4,4,0,57,46,0,0,0,0,32.20338983050847,22.439024390243905,0,1,0,0,1,0,29.735848386949936,Medio
5,0,699,505,0,11877918564,17819952338,0,16992730.420600858,35287034.33267327,0,3000000,6469442,0,42254288.59318555,104405361.46827392,0,79,64,0,4,4,0,207,199,0,0,0,0,29.613733905579398,39.40594059405941,0,1,1,0,1,1,23.83436595074159,Medio
5,511,0,623,4035044081,0,5990890239,7896368.064579257,0,9616196.210272873,3000000,0,3910000,20522218.142252803,0,23332473.566204548,1,0,42,4,0,4,188,0,201,1,0,1,36.79060665362035,0,32.263242375601926,0,0,0,0,0,0,10.470298439056185,Bajo
5,555,732,609,3618643564,7669192407,3754014871,6520078.493693694,10477038.80737705,6164228.031198686,3696000,2213151,4200000,8579585.400453646,105353739.46603936,6763038.010954099,46,77,61,4,4,4,162,224,170,0,1,0,29.18918918918919,30.601092896174865,27.914614121510674,1,1,0,1,1,0,12.676460215565676,Bajo
5,601,884,754,3920363141,3016144510,3553929095,6523066.790349417,3411928.1787330317,4713433.812997348,1848000,2221145,2731198,82144895.35140532,3788880.8250345583,7237030.412140131,2,1,1,1,1,1,134,259,193,0,0,0,22.296173044925123,29.298642533936654,25.59681697612732,0,0,0,0,0,0,16.671046916218252,Medio
5,422,110,216,5181833498,1030007833,2411762789,12279226.298578199,9363707.572727272,11165568.467592593,4851300,6025000,4998000,98021809.21201696,9709045.41797667,19836884.994875174,24,14,34,4,4,4,191,61,89,0,0,0,45.26066350710901,55.45454545454545,41.2037037037037,0,0,0,0,0,0,11.482316520223392,Bajo
5,452,0,0,3097650184,0,0,6853208.3716814155,0,0,3086580,0,0,12005869.931792187,0,0,27,0,0,4,0,0,143,0,0,1,0,0,31.63716814159292,0,0,0,0,0,0,0,0,7.766251715369603,Bajo
5,0,207,0,0,1095348563,0,0,5291538.951690821,0,0,3061440,0,0,4505232.757156861,0,0,19,0,0,3,0,0,66,0,0,0,0,0,31.88405797101449,0,0,0,0,0,0,0,12.281144714293307,Bajo
4,19,27,351,352367321,420376983,1504526463,18545648.47368421,15569517.888888888,4286400.179487179,5500000,10000000,2014000,21412028.13377652,21395391.020747703,10468229.063019853,1,2,10,1,1,3,15,25,84,0,0,1,78.94736842105263,92.5925925925926,23.931623931623932,0,0,0,0,0,0,11.317833690631618,Bajo
5,301,595,733,1687851471,7684616714,4403070764,5607479.970099668,12915322.208403362,6006917.822646658,4000000,3000000,3600000,5860812.24405991,117772225.24374135,7003748.532467758,21,59,54,4,4,4,117,193,189,1,1,1,38.87043189368771,32.436974789915965,25.78444747612551,0,0,0,0,0,0,14.449546456339505,Bajo
5,176,595,502,1217299867,1990740781,2645220461,6916476.517045454,3345782.825210084,5269363.46812749,4809000,2250000,3300000,10724307.575816918,4083158.497994264,6209211.561659484,26,29,35,4,4,4,107,152,92,1,0,0,60.79545454545454,25.546218487394956,18.326693227091635,0,1,0,0,1,0,9.636152104882871,Bajo
5,70,153,162,474903871,1135697517,1022721357,6784341.014285714,7422859.588235294,6313094.796296297,3000000,4060000,3850000,10910260.951299848,16035183.024415983,9004652.370663634,13,30,42,3,4,4,53,92,71,1,1,0,75.71428571428571,60.130718954248366,43.82716049382716,0,1,1,0,1,1,11.220750443518703,Bajo
7,248,459,288,20124102420,50381083926,64505124159,81145574.27419356,109762710.07843137,223976125.55208334,25149162,22000000,35673161,350809000.5503254,423031302.8029962,749346199.9052488,19,85,64,4,4,4,126,191,138,0,1,0,50.806451612903224,41.61220043572985,47.91666666666667,0,1,1,0,1,1,16.128059487212305,Medio
5,1099,2484,2782,16178912363,17246035764,22989481196,14721485.3166515,6942848.536231884,8263652.478792236,3180000,2820000,3235200,204394669.91373047,38550435.56580318,47930995.569245934,48,87,71,4,4,4,470,746,656,0,0,0,42.766151046405824,30.03220611916264,23.58015815959741,1,1,1,1,1,1,6.001447979907855,Bajo
5,13,186,138,96668601,2396460520,3380681204,7436046.230769231,12884196.344086021,24497689.884057973,4200000,5029000,12300000,6375584.488161434,26746252.528427027,45882034.08752143,9,46,30,3,4,4,12,97,76,0,0,0,92.3076923076923,52.1505376344086,55.072463768115945,0,1,0,0,1,0,16.263396333438482,Medio
5,341,503,447,1757794334,2526972803,2902186952,5154822.093841642,5023802.7892644135,6492588.25950783,2800000,2375000,3500000,9978462.873032682,10767309.022265214,12787436.743717963,18,50,51,5,4,4,148,218,174,1,1,1,43.401759530791786,43.33996023856859,38.92617449664429,0,1,0,0,1,1,4.84117857458147,Bajo
5,600,560,538,1924773403,2293928701,5449470291,3207955.671666667,4096301.251785714,10129126.934944239,2039400,2219575.5,2545000,5308362.64503985,8394978.571114779,108268736.61363013,25,39,45,4,4,4,165,178,146,0,0,0,27.500000000000004,31.785714285714285,27.137546468401485,0,1,1,0,1,1,11.699259990390427,Bajo
5,687,804,947,2615958116,4605270143,5814324894,3807799.2954876274,5727947.939054727,6139730.616684266,1950000,3320724,2886000,6107193.833420923,8688144.873562822,11261645.294392796,33,73,105,4,4,4,283,305,257,1,0,0,41.193595342066956,37.93532338308458,27.13833157338965,1,1,0,1,1,0,6.2093446800834915,Bajo
5,16,23,25,626948360,431000000,3485200000,39184272.5,18739130.43478261,139408000,19500000,17600000,20400000,80527769.55450068,9022383.233352825,596043289.7589458,2,7,8,2,2,3,14,12,14,1,1,1,87.5,52.17391304347826,56.00000000000001,0,0,1,0,0,0,43.699997121484756,Alto
5,106,117,139,1700372339,12375171025,9421283354,16041248.481132075,105770692.52136752,67779016.9352518,13100000,17900000,14855167,13166908.88314372,580636901.9225677,258360260.09021115,9,14,13,4,3,3,53,71,77,1,1,1,50,60.68376068376068,55.39568345323741,0,1,1,0,1,1,17.759190860089248,Medio
5,173,178,0,5851753559,5684628590,0,33825165.08092485,31936115.674157303,0,15000000,15000000,0,58371935.96970482,56125743.54189679,0,23,48,0,3,4,0,119,109,0,1,1,0,68.78612716763006,61.23595505617978,0,0,0,0,0,0,0,8.368645910591404,Bajo
5,22,24,45,469531336,322541861,387850469,21342333.454545453,13439244.208333334,8618899.311111111,13100000,7530000,6580000,24563497.485294558,17734686.561080262,6252752.5741461245,4,10,7,1,3,2,19,16,40,1,1,1,86.36363636363636,66.66666666666666,88.88888888888889,0,0,0,0,0,0,12.471971626243173,Bajo
5,125,262,335,407836338,818688423,1041812205,3262690.704,3124764.973282443,3109887.1791044776,1933008,2034200,1850000,3471067.0343542546,3025636.0626367186,3176023.925423196,19,37,32,4,4,4,42,79,96,1,1,1,33.6,30.15267175572519,28.65671641791045,0,0,0,0,0,0,11.928446391260866,Bajo
5,29,743,1146,356200000,1898422098,6341566054,12282758.620689655,2555076.8479138627,5533652.752181501,7220000,1600000,3088575,36213829.19761373,4233454.107785659,7963106.685272657,3,18,35,1,4,4,29,166,235,1,1,1,100,22.34185733512786,20.506108202443283,0,0,0,0,0,0,5.251885417469667,Bajo
5,323,848,963,5092794632,13603500919,13008923252,15767166.043343654,16041864.291273585,13508746.886812046,5558080,4293168,4450339,26502806.29626248,60276583.36708296,31108038.515658498,45,70,64,4,4,4,142,256,278,0,0,0,43.962848297213625,30.18867924528302,28.868120456905505,1,1,1,1,1,1,8.781338580070292,Bajo
5,303,461,452,4048433088,5447022904,7488517467,13361165.306930693,11815667.904555315,16567516.519911505,6450000,5800000,7612000,19802405.088910818,14177710.005437901,22109746.724436566,30,54,45,5,4,4,157,217,208,0,0,1,51.81518151815182,47.071583514099785,46.017699115044245,1,1,1,1,1,1,6.013013208951999,Bajo
5,371,640,693,3344686528,5553330910,6306560791,9015327.568733154,8677079.546875,9100376.321789322,3160026,5257530,5623920,17054474.791932303,12532372.155354192,12027822.967967995,48,70,53,5,4,4,157,235,222,1,0,0,42.318059299191376,36.71875,32.03463203463203,0,1,0,1,1,1,6.38699603565416,Bajo
5,0,43,207,0,425734060,1930993598,0,9900792.093023255,9328471.487922706,0,6382980,7052000,0,9016892.423331127,7438744.889250574,0,4,18,0,1,3,0,42,103,0,1,1,0,97.67441860465115,49.75845410628019,0,0,1,0,0,1,6.233199731313251,Bajo
5,25,67,78,51662087952,2295377617,2922797070,2066483518.08,34259367.41791045,37471757.307692304,40442789,13048910,5950000,9986593142.547352,68934831.71936266,131192826.8677318,9,23,18,2,3,2,20,39,46,0,0,0,80,58.2089552238806,58.97435897435898,1,1,1,1,1,1,47.277732104584565,Alto
5,46,1586,1762,12148549092,15535839771,21514021431,264098893.3043478,9795611.457124842,12210000.812145289,100000000,1634347.5,1727052,509881217.6817926,83181728.28194237,109657446.83682285,19,108,120,4,5,4,32,234,269,0,0,0,69.56521739130434,14.754098360655737,15.266742338251987,0,1,1,1,1,1,21.114119668239873,Medio
5,97,0,0,2818993553,0,0,29061789.206185568,0,0,10000000,0,0,83957307.44163445,0,0,1,0,0,4,0,0,54,0,0,1,0,0,55.670103092783506,0,0,1,0,0,1,0,0,31.823747643322136,Alto
5,0,119,671,0,1448555491,14166934502,0,12172735.218487395,21113166.172876306,0,3250000,9360000,0,27792155.20547757,85660407.53973791,0,32,55,0,4,4,0,112,300,0,1,1,0,94.11764705882352,44.70938897168406,0,1,1,0,1,1,8.397613516080673,Bajo
4,0,10668,8472,0,672436389864,248803408825,0,63033032.42069741,29367730.031279508,0,7692425,7718616,0,4137220452.2333384,245245557.3837386,0,81,83,0,5,5,0,5355,5347,0,1,1,0,50.196850393700785,63.1137865911237,0,1,1,0,1,1,19.13761293289502,Medio
4,1,5657,965,29700000,1117893523607,16308334240,29700000,197612431.2545519,16899828.227979276,29700000,6880000,2919084,0,13295987233.48803,100640648.00109413,1,80,34,1,4,5,1,3795,922,0,1,0,100,67.0850273996818,95.5440414507772,1,1,1,1,1,1,42.01913237499248,Alto
5,1,5012,1956,372812500,211302820223,181637089288,372812500,42159381.52893057,92861497.59100205,372812500,6456000,13462468,0,498095802.22967595,510712617.55028296,1,70,72,1,5,5,1,4561,1591,0,0,1,100,91.00159616919393,81.33946830265849,1,1,1,1,1,1,6.326820717604671,Bajo
5,7751,4892,4030,296533940148,131162805823,199890154953,38257507.43749194,26811693.749591168,49600534.72779156,7908300,8170000,10815000,375191614.8924023,140763156.9696946,268847718.23197174,115,97,111,5,5,5,3691,3420,3555,1,0,0,47.61966197909947,69.91005723630417,88.21339950372209,1,1,1,1,1,1,4.209630941854785,Bajo
5,0,1,383,0,480000000,17228787058,0,480000000,44983778.21932115,0,480000000,7511262,0,0,118917073.05823581,0,1,23,0,1,4,0,1,181,0,0,1,0,100,47.25848563968668,0,0,1,0,0,1,10.75013961076402,Bajo
5,0,0,9,0,0,515875290,0,0,57319476.666666664,0,0,2800000,0,0,161191400.86544597,0,0,5,0,0,1,0,0,9,0,0,1,0,0,100,0,0,0,0,0,0,60.64070203811862,Alto
5,0,0,14,0,0,4467793449,0,0,319128103.5,0,0,10400000,0,0,978670344.7605613,0,0,8,0,0,3,0,0,14,0,0,1,0,0,100,0,0,0,0,0,0,50.934165385693476,Alto
4,0,64,198,0,97921000,1172442393,0,1530015.625,5921426.2272727275,0,800000,4800000,0,1204647.8836413187,11342843.302311433,0,1,8,0,1,3,0,57,116,0,1,1,0,89.0625,58.58585858585859,0,0,0,0,0,0,8.282985071289245,Bajo
6,444,536,503,3192079261,2681922483,4559020370,7189367.704954955,5003586.722014925,9063658.787276343,2500000,3000000,6067900,28709851.336957004,12800276.434631787,18537717.91358904,23,28,66,4,4,4,105,123,165,0,0,0,23.64864864864865,22.94776119402985,32.80318091451292,0,1,1,1,1,1,6.196864007738637,Bajo
6,373,691,599,1441554511,3083494775,9253118216,3864757.402144772,4462365.8104196815,15447609.70951586,2196000,2508000,2800000,5403879.901261665,7386273.367382746,235016089.43305773,32,64,63,4,4,4,141,256,208,1,0,0,37.801608579088466,37.04775687409551,34.72454090150251,1,1,1,1,1,0,20.14439832736494,Medio
5,312,246,248,9488784556,14064719716,16412194075,30412771.012820512,57173657.38211382,66178201.91532258,10250000,15150783,19779248.5,94422428.6093163,137930958.8747683,170329530.2741788,38,70,76,4,4,4,149,106,87,0,0,0,47.756410256410255,43.08943089430895,35.08064516129033,0,1,1,0,1,1,28.31910222565592,Medio
6,220,1803,233,27940207280,34882850687,53793160772,127000942.18181819,19347116.2989462,230871934.64377683,21074121,2978000,28000000,458170935.2354086,189209842.54897016,875210678.6866964,51,131,48,4,4,4,94,241,133,1,1,0,42.72727272727273,13.366611203549638,57.08154506437768,0,0,0,0,1,0,29.170707900601663,Medio
6,446,986,1289,6128968961,13379462235,23405132361,13742082.87219731,13569434.315415822,18157589.108611327,1963500,1875000,2264349,53573216.39376674,59834361.10065905,80994832.81962211,32,73,81,4,4,3,80,182,212,1,1,1,17.937219730941703,18.45841784989858,16.446858029480218,0,0,1,0,1,1,22.71945587624236,Medio
6,197,1062,832,87635232496,36578683942,273560371064,444848895.9187817,34443205.21845575,328798522.91346157,164214253,19727126,14017605,1100791099.9405246,42840354.10955656,1598280321.9571247,2,65,109,4,4,4,86,143,248,1,0,0,43.65482233502538,13.465160075329566,29.807692307692307,0,0,0,0,0,0,20.430830313512054,Medio
7,105,137,113,2354549959,2823337643,2085742912,22424285.323809523,20608303.96350365,18457901.876106195,7000000,7200000,8000000,69204541.22919299,61424200.49702561,31260844.236708853,26,48,34,4,4,4,70,88,68,0,0,0,66.66666666666666,64.23357664233576,60.17699115044248,1,1,1,1,1,1,13.970886529294047,Bajo
6,1485,2989,2865,20994446628,43559078815,48526107468,14137674.496969696,14573127.740046838,16937559.32565445,2500000,3552120,4983000,44527619.36671941,84491520.87792796,56181237.628059916,34,54,63,4,4,4,432,605,683,1,1,0,29.09090909090909,20.24088323854132,23.839441535776615,1,1,1,1,1,1,5.436090803957766,Bajo
7,167,638,441,1609383584,4719772525,3957199391,9637027.449101796,7397762.578369906,8973241.249433106,4218340,2877096,4272000,15523517.724223793,15452395.346764578,25007999.552037507,24,36,31,4,4,4,84,141,130,1,1,0,50.29940119760479,22.10031347962382,29.47845804988662,1,1,0,1,1,0,11.155593014408753,Bajo
