nit_entidad,orden_entidad,num_contratos_1,num_contratos_2,num_contratos_3,val_contratos_1,val_contratos_2,val_contratos_3,val_contratos_media_1,val_contratos_media_2,val_contratos_media_3,val_contratos_median_1,val_contratos_median_2,val_contratos_median_3,val_contratos_desv_1,val_contratos_desv_2,val_contratos_desv_3,num_familias_dif_1,num_familias_dif_2,num_familias_dif_3,num_grupos_dif_1,num_grupos_dif_2,num_grupos_dif_3,num_contratistas_dif_1,num_contratistas_dif_2,num_contratistas_dif_3,num_HHI,val_HHI,b_cont_cerrada_1,b_cont_cerrada_2,b_cont_cerrada_3,pnum_ganadoras_1,pnum_ganadoras_2,pnum_ganadoras_3,pnum_ic4k,pval_ic4k,b_adicion_tiempo_1,b_adicion_tiempo_2,b_adicion_tiempo_3,b_adicion_cuantia_1,b_adicion_cuantia_2,b_adicion_cuantia_3
890700907,4,0,60,57,0,338689976,450461552,0,5644832.933333334,7902834.245614035,0,3498000,6624000,0,6351300.6466652565,7923148.758937168,0,10,8,0,2,2,0,38,41,2.461830666958872,4.869083563314095,0,1,1,0,63.33333333333333,71.9298245614035,18.803418803418804,32.27681769121532,0,0,0,0,0,0
890700967,5,118,409,470,1847068720,6123210234,7013196173,15653124.745762711,14971174.16625917,14921693.985106383,9000000,6522390,7500000,28475022.639213063,28956784.955832522,24710777.228290346,1,56,60,5,4,5,87,192,174,0.7087460978723533,2.430709688460446,1,1,0,73.72881355932203,46.9437652811736,37.02127659574468,8.826479438314944,22.686027361401447,1,1,1,1,1,1
890701010,5,79,125,125,1394796930,1308436500,771016485,17655657.34177215,10467492,6168131.88,6890330,6600000,3900000,40922486.717198715,12240857.351509577,10995717.918228887,14,24,3,3,4,1,66,79,68,1.0079359946785413,3.026800931664515,0,1,0,83.54430379746836,63.2,54.400000000000006,11.246200607902736,26.875865520457243,1,1,0,0,0,1
890701033,5,1,1477,622,14000000,74782316097,69412126988,14000000,50631222.81448883,111595059.46623795,14000000,13108000,22000000,0,198314753.19158882,283933200.0293308,1,98,84,1,4,5,1,296,208,0.746938775510204,7.8269311698311865,1,1,1,100,20.040622884224778,33.440514469453376,9.476190476190476,41.25740983135863,1,1,1,1,1,1
890701078,5,130,205,237,3904943363,3626401154,3250093271,30038025.86923077,17689761.726829268,13713473.717299579,9800000,6000000,5350000,58121585.746812224,41375557.625282705,34017465.07060665,14,25,29,4,3,4,89,84,103,1.028778913394298,13.093946401907145,1,1,1,68.46153846153847,40.97560975609756,43.459915611814345,11.713286713286713,51.33557261871202,0,0,0,0,0,0
890701300,5,0,201,235,0,1519713156,2064534941,0,7560761.9701492535,8785255.068085106,0,5000000,6780000,0,15051692.806023536,8020696.919906693,0,30,33,0,4,5,0,98,103,1.1583620907331036,1.8376733072205493,0,1,0,0,48.756218905472636,43.829787234042556,9.174311926605505,17.35684883311246,0,0,1,0,1,1
890701353-2,7,1727,1612,1918,10198704504,8397911683,16543572972,5905445.572669369,5209622.632133995,8625429.078206465,3000000,3117360,4000000,12898885.80121009,12762957.982145121,16058709.013212344,3,13,38,2,4,4,245,313,329,0.41659717711457234,1.1698587035324064,1,1,1,14.186450492182976,19.416873449131515,17.153284671532848,4.432185657218946,14.79849106523132,1,1,1,1,1,1
890701435,5,4,219,219,274111800,1090894364,1137796445,68527950,4981252.803652968,5195417.557077626,5630400,2000000,4050000,126080950.8562257,12787246.460731804,5603673.613027645,2,24,30,2,3,3,4,79,83,1.7802665793083678,3.2981247604145265,0,0,0,100,36.07305936073059,37.89954337899543,14.705882352941178,28.54995425650046,0,0,0,0,0,0
890701490,5,1,123,147,377992960,684639323,881852916,377992960,5566173.357723577,5998999.428571428,377992960,3312000,4416000,0,6658942.754465559,6550645.927943595,1,2,2,1,2,2,1,53,87,1.7034081779932189,5.385329633935812,0,0,1,100,43.08943089430895,59.183673469387756,16.974169741697416,34.050136269512436,0,0,0,0,0,0
890701543,5,3,109,115,29162160,663513651,754349523,9720720,6087281.201834862,6559561.069565217,9600000,3300000,5000000,209093.17348971486,8197394.883307277,10453524.930896625,1,20,19,1,3,3,3,57,55,1.930951503037125,5.468902448165071,1,1,1,100,52.293577981651374,47.82608695652174,15.859030837004406,34.28679086277835,0,0,0,0,1,0
890701715,5,0,787,619,0,4021206610,7391883955,0,5109538.259212199,11941654.208400646,0,2625000,6956250,0,7879903.211349552,41992240.87545597,0,35,51,0,4,4,0,200,198,0.69515124168115106,2.505655137420836,0,1,1,0,25.412960609911057,31.98707592891761,6.401137980085349,24.060905171657158,0,0,0,0,0,0
890701718,5,650,1093,1929,28696120988,35535255939,49827411411,44147878.44307692,32511670.57548033,25830695.391912907,23081400,15000000,7192000,70429007.95355539,58735628.999797694,55010514.17578733,34,50,67,5,4,4,267,334,425,0.5606669562039293,3.235335389833089,1,1,1,41.07692307692308,30.558096980786825,22.032141005702435,9.041394335511981,31.38800109370666,1,1,1,1,1,1
890701922,5,0,101,120,0,2081840167,3523775303,0,20612278.881188117,29364794.191666666,0,8800000,9000000,0,46409556.944337435,98430257.18541166,0,10,33,0,2,4,0,68,74,1.4844085911426876,7.273886333387484,0,1,1,0,67.32673267326733,61.66666666666667,13.574660633484163,48.28070713170056,0,0,1,0,0,0
890702080,5,0,36,217,0,155424492,1802199343,0,4317347,8305066.096774193,0,3168000,5200000,0,3050979.0724068517,9172262.873479927,0,12,29,0,3,4,0,29,82,1.6638285241137964,2.159308223320543,0,0,0,0,80.55555555555556,37.78801843317972,12.648221343873518,18.735493788059646,0,0,1,0,1,1
890702190,5,16,233,310,799679860,1496729568,1926575655,49979991.25,6423732.051502146,6214760.177419355,8339500,3280000,2500000,124268188.55387333,14682434.77186218,18625183.03738724,7,15,1,2,3,1,16,119,88,1.446807965924328,3.2246964776735974,1,1,1,100,51.072961373390555,28.387096774193548,12.522361359570661,28.81650006055681,1,1,1,0,1,1
890702241,5,50,289,271,138974224,1478374474,1297239620,2779484.48,5115482.608996539,4786862.066420664,2598000,3000000,2964855,1933554.281680963,10337595.896514488,15351758.792735271,13,36,30,3,3,4,32,139,87,1.3356624563289439,2.3266506642332545,0,1,0,64,48.09688581314879,32.10332103321033,12.786885245901642,21.702538059785088,0,1,0,0,1,0
890702369,5,287,757,955,8195599482,6856688563,6080488688,28556095.756097563,9057712.764861295,6367003.861780105,7500000,4400000,3459000,173010352.28064203,22453739.676790647,8846022.62665598,43,69,59,4,4,5,223,309,248,0.40172662619453803,2.5781315065036408,1,0,0,77.70034843205575,40.81902245706737,25.968586387434556,4.00200100050025,23.42667026936029,1,1,1,1,1,1
890702408,3,1,189,175,204097999,1083656067,1336238735,204097999,5733629.984126984,7635649.914285715,204097999,4000000,4500000,0,5635016.319753826,8993428.129315874,1,29,29,1,4,4,1,105,84,1.03659223118784,2.2099672888609403,0,1,0,100,55.55555555555556,48,10.95890410958904,22.05849146306404,0,1,0,0,1,0
890702476,4,7,0,121,391940186,0,4134257332,55991455.14285714,0,34167415.96694215,22812750,0,4050000,74735571.56110972,0,308621266.2957809,1,0,17,2,0,4,7,0,51,2.9541015625,57.092503394694376,0,0,1,100,0,42.14876033057851,22.65625,85.12123926713707,0,0,0,1,0,0
890703266,5,0,126,120,0,2631071971,2500359669,0,20881523.57936508,20836330.575,0,7800000,7500000,0,43538029.183023386,49335047.44610076,0,4,1,0,1,1,0,57,52,4.134443783462226,31.704403848890934,0,1,0,0,45.23809523809524,43.333333333333336,32.113821138211385,74.22739095477846,0,0,0,0,0,0
890704495,5,179,189,252,2844942827,5351006321,4181229414,15893535.346368715,28312202.756613757,16592180.214285715,2546160,4800000,5450000,55165516.277284265,104959807.19817068,83097650.21904889,2,25,27,1,4,4,63,108,112,0.9354838709677419,12.105750242424888,1,1,1,35.19553072625698,57.14285714285714,44.44444444444444,10.64516129032258,60.38839798229616,0,1,1,0,1,1
890704505,5,100,154,117,1611939954,895109508,920091003,16119399.54,5812399.402597402,7864025.666666667,5400000,2934601,4500000,34670443.51201621,10779847.008767221,8607827.469182678,2,5,1,1,3,1,47,69,62,1.708066637121207,5.587722798489118,0,0,0,47,44.8051948051948,52.991452991452995,15.09433962264151,36.29503347479515,0,1,1,0,1,1
890704555,5,62,461,581,1162608498,2402126165,6805739336,18751749.967741936,5210685.82429501,11713837.067125645,3876000,3477552,7000000,84487670.74944091,7226476.016646307,18758967.298288822,2,60,30,2,4,3,60,190,207,0.5021266540642721,1.4313599022933152,1,1,0,96.7741935483871,41.21475054229935,35.628227194492254,5.52536231884058,17.812489623696322,0,0,0,0,0,0
890706067,5,276,456,345,6800627644,16135506464,9685130410,24639955.23188406,35384882.596491225,28072841.76811594,9150000,12000000,16200000,53259002.26478132,129509681.27998412,60467816.446026705,36,65,50,4,4,4,176,233,128,0.5352913842140338,3.4280525428753372,1,1,0,63.76811594202898,51.09649122807017,37.10144927536232,6.406685236768802,32.02500564696227,1,1,1,1,1,1
890706823,5,0,1457,616,0,13408304154,10644200205,0,9202679.58407687,17279545.78733766,0,2758340,7334795.5,0,20824248.88144798,27584145.89679268,0,69,42,0,4,4,0,338,201,0.5698190666807219,1.7960632350141312,0,0,0,0,23.198352779684285,32.62987012987013,6.705258080077184,20.845947266708905,0,1,1,0,1,1
890706833,5,1110,1110,695,66602738497,69078111293,114059662887,60002467.114414416,62232532.696396396,164114622.85899282,19872592,25000000,52740000,134656468.3995532,125639065.74977449,442876433.5524218,64,77,82,4,4,4,273,289,327,0.5687621547034474,1.282614412809395,0,0,0,24.594594594594597,26.036036036036037,47.05035971223022,7.615780445969126,15.053612036755592,1,1,1,1,1,1
890707059,6,600,712,0,10668438679,33854235994,0,17780731.131666668,47548084.26123595,0,5564000,7000000,0,38384590.00498836,797526423.076145,0,20,67,0,4,5,0,451,252,0,0.3749395820939917,23.312896993318965,0,1,0,75.16666666666667,35.39325842696629,0,4.115853658536586,58.35033779036323,1,1,0,1,1,0
890801026,5,134,602,356,4091553599,9982375607,8721854590,30533982.08208955,16582019.280730898,24499591.54494382,12349260,7169200,8064000,91773900.50165306,39948831.415987045,50112504.45553964,8,35,30,3,4,4,108,207,174,0.5950703752901556,3.552477073377566,1,1,1,80.59701492537313,34.38538205980066,48.87640449438202,5.4945054945054945,28.974169052958672,0,1,1,0,1,1
890801035,4,340,751,809,3863450082,8847634645,9837598277,11363088.476470588,11781138.009320905,12160195.645241039,6000000,6750000,6000000,19337208.41627549,23667142.49060443,25790990.30409909,41,84,78,4,4,4,189,284,325,0.41889196675900275,1.5796416327242637,0,0,0,55.58823529411765,37.81624500665779,40.17305315203956,5.473684210526316,19.879890728894473,1,1,1,1,1,1
890801235,7,181,162,189,2115923594,1910574436,2785509945,11690185.602209944,11793669.358024692,14738147.857142856,6386210,8213766.5,6900000,14333202.640738228,13772541.538734293,21785929.02942093,10,29,36,4,4,4,104,87,91,1.060687432867884,2.3692031098989004,1,1,0,57.4585635359116,53.70370370370371,48.148148148148145,11.654135338345863,21.12335078409828,0,1,1,1,1,1
890801274,5,1,0,208,5000000,0,5578118054,5000000,0,26817875.259615384,5000000,0,6391000,0,0,264710229.67396483,1,0,26,1,0,4,1,0,130,1.0141709209953984,47.69526651004104,1,0,1,100,0,62.5,8.133971291866029,72.52208609665914,0,0,1,0,0,1
890801517,6,197,519,423,3134275718,5934709635,6648461714,15910029.02538071,11434893.323699422,15717403.579196218,7500000,6176667,7875000,19590127.044679344,20358059.342666894,31068772.91246089,27,40,31,4,4,4,128,172,153,0.6427861724276412,2.1858333193122106,1,1,0,64.9746192893401,33.140655105973025,36.17021276595745,4.56540825285338,21.37785801139864,0,1,1,0,1,1
890801562,5,331,386,344,3310862734,3762913564,3961391689,10002606.447129909,9748480.735751295,11515673.514534883,6513841,5675280,7646778,12073212.030372621,15424924.622703318,14571288.21625107,5,31,22,4,4,4,151,151,137,0.646074826711059,0.847410377840597,1,1,1,45.61933534743202,39.119170984455955,39.825581395348834,4.9010367577756835,10.601429578400491,0,0,0,1,0,1
890801699,5,488,1061,1223,3377655239,3912804879,3143653964,6921424.6700819675,3687846.25730443,2570444.7784137367,3300000,1400000,1000000,11638447.620160783,7797779.268346995,5274287.30515412,11,15,27,2,3,3,168,203,193,0.5313649794169275,1.051561018231613,1,1,0,34.42622950819672,19.132893496701225,15.780866721177434,4.870129870129871,15.99448584599058,1,1,0,1,1,0
890801719,5,457,563,493,4764463955,4420217487,3538791682,10425522.877461707,7851185.589698046,7178076.434077079,6732000,5000000,4773000,12595636.637984566,8120994.337626481,7640637.966210001,6,14,13,4,4,3,183,171,159,0.5631301140282784,0.6999641158592081,1,1,0,40.0437636761488,30.373001776198933,32.25152129817444,4.824851288830138,9.279140392673177,0,0,1,0,1,1
890801758,6,6,8,206,645471600,157179400,4451077314,107578600,19647425,21607171.427184466,97500000,24346800,8736000,76580186.31630509,15916074.892093034,51278843.95362988,2,3,34,4,2,4,4,8,129,0.9834710743801652,6.092409420463997,0,0,1,66.66666666666666,100,62.62135922330098,9.090909090909092,42.658520198461865,0,0,0,0,0,1
890801944,6,21,2,805,554963877,2486056,3329687943,26426851.285714287,1243028,4136258.314285714,9600000,1243028,2073884,46313325.828532256,148735.66878190316,9485973.172888035,1,1,35,4,1,4,20,2,175,0.9113398212327009,1.6949944902140262,0,0,0,95.23809523809523,100,21.73913043478261,6.40096618357488,18.47299676282437,0,0,0,0,0,1
890801989,6,1089,2061,1149,12866926713,24350161444,28650263734,11815359.699724518,11814731.413876759,24934955.382071365,3695448,3902100,6473633,51064440.52782375,41232217.43142943,130382592.88513677,34,58,58,4,4,4,344,447,350,0.2816940122667107,2.097540861068714,1,1,0,31.588613406795226,21.688500727802037,30.461270670147954,2.209816236334031,23.21061903520818,1,1,1,1,1,1
890802218,5,166,250,256,1775327144,2774142690,3562263139,10694741.831325302,11096570.76,13915090.38671875,6950000,7400000,8686000,15000865.57952284,12593077.467080692,16603475.546335587,10,35,44,4,5,4,86,113,115,0.9464462868480724,1.3606150439634794,1,1,1,51.80722891566265,45.2,44.921875,8.482142857142858,14.426989681431666,1,1,1,1,1,1
890802223,5,0,414,484,0,2420462222,3761071411,0,5846527.106280194,7770808.700413223,0,3158333,3000000,0,7319376.208567112,18826960.12349061,0,39,49,0,4,4,0,176,165,0.8082797208347181,1.8509662258963624,0,1,0,0,42.51207729468599,34.090909090909086,7.795100222717149,19.289649151699436,0,0,1,0,1,1
890802628,5,239,315,204,2483256117,1976407017,1380561738,10390192.958158996,6274307.99047619,6767459.5,4280000,2991000,3264000,22425425.991771117,12040521.42570701,12208103.688649604,8,16,13,4,4,4,100,82,62,1.7146914878064063,2.5356694682236665,1,0,0,41.84100418410041,26.031746031746035,30.392156862745097,14.116094986807386,23.97148968889909,0,0,0,0,1,0
890802961,6,696,704,486,5226037196,6543586247,6382528327,7508674.1321839085,9294866.828125,13132774.335390946,4443990,5400000,7800000,10579442.037310619,13955952.023401864,19168026.610525087,20,51,51,5,4,4,226,276,235,0.3161094361646738,0.7563316879115916,1,1,0,32.4712643678161,39.20454545454545,48.35390946502058,3.4464475079533403,13.44661800940859,1,1,1,1,1,1
890802978,5,73,170,255,1344856859,2084132763,3627483594,18422696.698630136,12259604.488235295,14225425.858823529,8000000,5100000,7829796,29818282.390033152,25607376.998907417,20070625.735030435,15,33,47,3,4,4,65,104,138,0.7128917275527814,2.416368408890499,1,1,1,89.04109589041096,61.1764705882353,54.11764705882353,7.429718875502007,21.758769983262983,0,0,1,0,1,1
890805203,5,92,91,199,715910716,407800240,1705267133,7781638.217391305,4481321.318681318,8569181.572864322,5740292,3424269,6046074,9350093.309270669,3275695.274811627,8348446.165547264,16,3,8,3,1,3,60,49,78,1.3431649351717332,1.7834590239196486,1,1,1,65.21739130434783,53.84615384615385,39.19597989949749,12.041884816753926,16.526635247474342,0,0,1,0,0,1
890805260,4,38,68,62,151280420,706731051,578358978,3981063.6842105263,10393103.69117647,9328370.612903226,2750000,6025000,7150000,4474907.284811198,22904471.11913246,8354873.360156288,6,19,19,2,3,3,22,44,44,2.4801587301587302,4.101271616730416,1,1,1,57.89473684210527,64.70588235294117,70.96774193548387,22.61904761904762,29.65248507420386,0,1,0,0,1,0
890902151,5,132,198,90,1105068333,1733034147,1149011659,8371729.795454546,8752697.712121213,12766796.211111112,4200000,5500000,9895000,19274832.72853382,15247230.926496275,12318593.525705468,7,25,22,1,4,4,67,91,65,0.9297052154195012,1.5750770550909963,1,1,1,50.75757575757576,45.95959595959596,72.22222222222221,8.80952380952381,16.721126728697342,0,1,1,0,1,1
890904646,5,12021,20436,21866,243729844482,390041786954,542240053791,20275338.531070627,19086014.237326287,24798319.48188969,2859982,3014585.5,2865312,254293836.40664908,234760859.05911607,299787347.1332672,115,211,197,4,4,4,1007,1363,1630,0.8933771354132658,0.7933925608352647,1,0,0,8.377006904583645,6.6696026619690745,7.454495563889144,10.822303628297407,9.744490668209645,1,1,1,1,1,1
890905097,5,17,60,10,212007350,1244255815,323950618,12471020.588235294,20737596.916666668,32395061.8,10083326,11502170,20000000,8560461.560466746,32255346.639678374,38805986.114899755,1,23,4,1,3,1,17,44,10,1.994979521733386,4.3881626025320335,1,1,1,100,73.33333333333333,100,14.942528735632182,34.99512507706497,0,0,0,0,0,0
890905166,5,2363,1071,781,99802678366,97709027293,49482306659,42235581.195937365,91231584.77404295,63357626.96414853,14003133,18356049,17120000,360382019.8282865,1356217216.5459373,241989492.540682,18,12,28,4,2,3,1122,578,387,0.10735538922871911,6.723962968852791,1,1,1,47.482014388489205,53.96825396825397,49.55185659411011,1.755634638196916,44.955576511320956,1,1,1,1,1,1
890905177,5,4716,7879,8025,49973777833,88370153256,135503646069,10596645.002756573,11215909.792613275,16885189.54130841,2598143,3712512,3556664,141204740.54429835,96206497.61545616,170088939.608504,75,102,120,4,4,5,231,538,504,3.657691580406054,3.9451147564847666,0,0,0,4.89821882951654,6.8282777002157635,6.280373831775702,29.06886517943744,32.64129911707298,0,0,1,0,1,1
890905193,6,50,78,84,3630264058,2233948631,1887181609,72605281.16,28640367.064102564,22466447.726190478,14158350,14725752,10432450,379642455.85498077,42772314.26149132,36375280.608603895,3,14,16,2,2,3,49,56,68,1.0724457102171592,13.151990592922694,1,1,1,98,71.7948717948718,80.95238095238095,11.79245283018868,46.76980760655404,0,0,0,0,0,0
890905198,5,532,343,259,4257110654,14733489667,10357912285,8002087.695488722,42954780.37026239,39991939.324324325,4469700,5843647,7500000,15690358.666551946,211574284.95669344,198317686.18719092,24,35,26,3,4,1,166,176,116,0.5402984238963074,9.51469474361803,1,1,1,31.203007518796994,51.31195335276968,44.78764478764479,5.379188712522046,55.109452400982775,0,1,1,0,1,1
890906211,5,172,105,133,3561577587,2375920095,3311912294,20706846.43604651,22627810.42857143,24901596.19548872,10150000,13000000,8400000,44612880.022335924,61346817.74287788,79774824.37474273,13,24,32,3,4,4,121,70,72,0.8007138607971446,5.044002262409445,0,0,0,70.34883720930233,66.66666666666666,54.13533834586466,7.804878048780488,39.00567831203679,1,1,1,1,1,1
890906344,5,86,20,58,499690346,255005000,1157618380,5810352.860465116,12750250,19958937.586206898,4197960,8225000,10500000,5591900.390111711,11997724.178381762,33813069.625495,9,10,15,2,2,3,55,16,41,1.3384889946460439,5.040935923016555,0,0,1,63.95348837209303,80,70.6896551724138,11.585365853658535,33.18144535453698,0,0,0,1,0,0
890906346,3,111,75,78,1858865965,1696616652,2286564107,16746540.225225225,22621555.36,29314924.448717948,10510000,6750000,7791878,31619931.857018165,50615268.80668883,88040539.8048111,6,16,11,4,4,3,76,61,51,1.050275482093664,4.061662460311348,1,1,0,68.46846846846847,81.33333333333333,65.38461538461539,10.984848484848484,33.721633531392484,0,0,0,0,0,0
