codigo_entidad,inf_ingresos_m_1,inf_ingresos_m_2,inf_ingresos_m_3,inf_financiamiento_m_1,inf_financiamiento_m_2,inf_financiamiento_m_3,inf_regaliaspc_m_1,inf_regaliaspc_m_2,inf_regaliaspc_m_3,inf_nproyectos_m_1,inf_nproyectos_m_2,inf_nproyectos_m_3,inf_vproyectos_m_1,inf_vproyectos_m_2,inf_igpr_m_2,inf_igpr_m_3,inf_desempennofiscal_m_1,inf_desempennofiscal_m_2,inf_desempennofiscal_m_3,inf_peducacion_m_1,inf_peducacion_m_2,inf_peducacion_m_3,inf_psalud_m_1,inf_psalud_m_2,inf_psalud_m_3
20011,74431170000,81107335000,109172780000,5455265000,-3385095000,13380200000,82970.56,21692.435,81642.755,2,7,1,19716200386.815,10108859359.18,56.06,71.04,77.485,74.495,74.85,12.344999999999999,11.285,7.98,61.085,62.86,66.22999999999999
20013,52399460000,58104760000,54519145000,7635905000,3261740000,-4900665000,160531.665,180742.31,125655.345,2,11.5,2,36071506046.11,16327101337.14,61.0825,60.17125,74.05000000000001,67.515,70.89,13.93,12.905000000000001,9.08,57.925,63.16,66.955
20032,21901195000,27065750000,25704715000,890765000,-5875245000,-3161895000,113679.1,17533.245000000003,79696.63,2,2,0,668030571.95,0,67.42125,84.2625,67.345,60.845,64.2,10.31,9.42,7.585,41.305,41.415000000000006,46.75
20045,60882725000,48149485000,40523690000,7618990000,-1753905000,8378360000,2718299.795,1743247.3050000002,887723.095,2,14.5,4,30154279405.73,6252193039.455,67.0525,60.81875,79,72.965,75.36,12.030000000000001,10.719999999999999,8.545,37.68,41.235,48.765
20060,34807680000,41458225000,40364275000,-5295000,-967970000,4996870000,98771.32999999999,38462.380000000005,27101.24,2,5,2,4179917987.81,2350452742.01,63.61125,71.55,76.00999999999999,74.37,73.55,12.03,10.89,8.27,55.49,58.019999999999996,63.510000000000005
20175,31941625000,31664480000,35437585000,472805000,-714860000,1432785000,109703.035,73428.655,34142.06,3,4,1,5138650277.65,5193901645.61,63.74125,68.40875,69.64500000000001,63.120000000000005,65.51,14.455,13.17,10.524999999999999,51.575,56.565,61.065
20178,143389580000,64744110000,77207315000,26886120000,16072765000,-10874005000,5102035.4399999995,1643865.215,1900327.19,5,8.5,4,54883686778.59,9086457998.89,63.47375,53.36625,76.775,69.67500000000001,72.45,11.16,10.89,8.135,50.010000000000005,54.18,56.445
20228,29798605000,35821205000,36890920000,406070000,-3604570000,2132965000,65986.135,2104.04,155922.905,2.5,3,1,0,0,67.185,72.75125,72.86,75.28,73.08,11.54,11.024999999999999,8.345,51.64,54.849999999999994,59.224999999999994
20238,26411720000,23907600000,31285945000,-384395000,523155000,7860935000,76827.005,1690.21,76623.785,2,3,4,12318162111.65,3515419187,72.36625000000001,74.675,69.52000000000001,70.66499999999999,70.39,13.265,12.175,8.399999999999999,52.385000000000005,54.230000000000004,59.16
20250,30721815000,39816975000,50522620000,9164645000,400295000,1884050000,221237.835,241347.16999999998,475858.47,5.5,6,1,10954351058.76,0,63.31875,56.62375,74.86,71.305,75.42,13.855,14.7,11.895,46.245000000000005,47.864999999999995,51.36
20295,17481785000,17487155000,22328405000,1670625000,-1380615000,-2016295000,53803.305,21390.315,259904.245,2.5,2,2,3076403143.6,0,68.40625,71.385,73.865,71.47,67.48,6.51,6.140000000000001,4.58,37.555,38.46,39.47
20310,10429800000,8981730000,14544945000,404775000,417585000,4594830000,217282.77000000002,93191.755,878729.845,2,4,2,244521670,0,85.06125,87.57375,62.62,57.345,59.32,4.735,3.62,3.16,16.705000000000002,19.715000000000003,23.475
20383,19846400000,17552990000,27551485000,1554230000,-359050000,9917830000,88423.34,11890.985,329278.065,1,2,3,166916108,0,68.22875,72.04625,72.16499999999999,69.745,78.65,8.88,8.795000000000002,7.08,37.475,40.915,42.755
20400,189663840000,60704280000,137178170000,51808925000,10922470000,-3911440000,4762254.1899999995,509669.885,1999772.505,4,22,31,82303339950.59,50359068915.41,68.925,72.575,82.945,80.4,80.51,11.795,13.885000000000002,10.879999999999999,46.504999999999995,47.655,52.405
20443,14736315000,13945215000,17816235000,2669230000,-2329790000,-3926210000,72985.17,122860.75,269367.31,2,1.5,0,714804381,0,67.20875000000001,65.77125000000001,66.155,56.365,65.31,7.57,8.254999999999999,5.82,33.86,36.11,37.525
20517,21196335000,20340505000,11288180000,1703045000,654430000,8832195000,95703.43,51991.15,82481.015,2,6,1,0,1043500000,59.125,59.845,67.465,65.615,64.31,7.845,7.49,5.595,50.6,53.894999999999996,56.59
20550,19708550000,22231845000,26404380000,14584340000,230580000,7934765000,76759.65,28539.635,182796.78999999998,0,3.5,3,1730080273.4,5951155877.6,85.69,79.90125,70.795,70.22,72.1,9.075,9.280000000000001,7.015000000000001,45.625,47.599999999999994,51.615
20570,25777505000,29751420000,38441580000,2649580000,-427385000,1017755000,57992.415,54230.899999999994,241651.16499999998,1,5,2,805386743.77,3178770842.5,69.69333333333333,66.59,60.59,57.845,64.98,10.95,8.075,6.515000000000001,30.27,43.16,48.504999999999995
20614,15329125000,20832765000,25322450000,3929435000,-2816600000,701960000,203328.64500000002,297945.635,534805.845,1,6,2,3294186441,0,67.665,66.83625,63.71,71.745,73.77,10.92,9.395,6.885,37.175,38.58,39.19499999999999
20621,26918535000,27491150000,35205195000,3844500000,425365000,3667835000,84499.795,36812.25,198544.735,4,6.5,4,14171683202,2821101306,65.9375,76.70625,72.86,71.395,71.08,11.155000000000001,9.325,7.449999999999999,47.58,52.46,54.955
20710,29409220000,26304930000,26027130000,2492740000,-271380000,1804205000,87802.33,58941.29,47423.935,3,4.5,7,36381234014.86,14881841840.64,57.59625,58.11625,80.97,76.87,76.03,9.375,10.12,7.43,40.485,51.519999999999996,53.635000000000005
20750,21392865000,17496015000,22884530000,-6992175000,-845455000,6012165000,82749.775,35759.425,88399.61,2,5.5,3,601175690.85,22274113853.08,57.38,63.27375,64.755,67.015,71.16,9.285,9.26,7.165,49.45,51.67,55.955
20770,29259295000,31050995000,37642390000,2326445000,-3539355000,-1165210000,389799.305,233251.995,204719.75,2.5,9.5,2,5067062537.89,6505477827.55,68.41375000000001,60.215,70.52,76.15,77.34,10.41,9.905000000000001,7.595000000000001,39.33,42.96,47.565
20787,15838015000,20542205000,25024910000,-3286255000,2046015000,-100785000,193662.315,62091.155,227955.125,4,6.5,14,95853177665,25901768677.54,68.46,67.42375,70.695,65.395,51.94,11.024999999999999,10.155000000000001,8.27,37.915,37.290000000000006,39.45
23001,596949305000,671701525000,816576815000,83535135000,-24032160000,38141975000,113917.215,37760.08,109937.81499999999,3,12,6,28098525346.95,30342138528,63.14875,71.82124999999999,75.41,74.645,73.48,62.76,61.765,61.565,24.735,27.11,27.415
23068,60934050000,60282350000,58670165000,-2486870000,-689105000,1580295000,311585.99,224762.955,141705.425,0,5.5,5,19957881853,1842145484,71.35875,76.5375,74.76,76.27,74.96,13.695,12.145,9.969999999999999,50.32,51.980000000000004,52.260000000000005
23079,37122605000,23509150000,31708500000,-3909850000,245560000,6257760000,361645.69,54168.4,172988.46,1,5.5,3,5366721990.27,4378255516.25,68.37625,68.285,63.335,65.03999999999999,75.23,11.015,9.844999999999999,8.385,41.455,40.32,43.595
23090,30209515000,22950980000,28628585000,3934195000,3632160000,7307820000,200484.09,47877.6,268313.93,1,3,0,940293482.67,0,58.5375,65.985,73.68,62.355000000000004,60.71,10.145,9.344999999999999,7.09,36.625,37.185,36.525000000000006
23162,77811925000,76782080000,97199730000,2088010000,-2385670000,19975240000,92740.805,23574.885,66026.565,2.5,4.5,0,8442316499.16,0,64.16875,68.9125,74.195,72.625,74.42,12.05,11.5,8.34,57.815,60.685,62.3
23168,13920970000,17705025000,17348150000,1886650000,627095000,33890000,89183.715,35953.7,78919.85500000001,5,3.5,0,3300303689,1231705877,65.885,75.785,61.91,59.525,61.15,7.535,7.865,6.33,34.46,39.695,42.255
23182,49078920000,44885230000,49876680000,4322100000,7404320000,5122935000,158454.54499999998,104522.13500000001,34875.29,2.5,4.5,0,6169140976.7,0,66.6075,66.57875,77.13499999999999,69.45,72.03,12.09,10.629999999999999,8.41,56.33,57.94,63.67999999999999
23189,55638830000,54122745000,110645245000,12394975000,8451345000,1506115000,146266.385,40326.649999999994,534473.125,1,5,14,2367776876.23,5654715903.32,74.47625,79.9375,75.725,74.575,80.83,13.035,11.73,8.985,54.015,55.925,56.565
23300,21818725000,21730200000,28530180000,9766990000,1931320000,2433155000,198366.125,187949.22,234736.14999999997,2,4,3,330725850,4256737196,66.35375,72.73875,67.32,65.82499999999999,62.47,8.265,8.004999999999999,6.17,43.614999999999995,44.285,48.254999999999995
23350,30096275000,25176240000,19852660000,1952350000,844330000,3195195000,512239.015,384680.185,166751.01,0,8,0,7555466256.59,2838164336.69,78.08875,84.764,73.41499999999999,69.655,67.88,7.234999999999999,7.54,5.785,39.42,38.795,41.55
23417,164555660000,187212010000,211783020000,16521595000,-9601870000,13646840000,67804.57,56975.770000000004,67292.535,0,7,10,11583756984,9051268846.29,71.27875,71.61375000000001,75.075,73.62,62.28,64.79499999999999,65.56,65.595,22.79,23.6,24.9
23419,29908370000,27717685000,28939935000,2507425000,1578975000,3279705000,547872.745,97561.475,122320.27,1,8,7,5476465210,1336176529,68.51375,73.57124999999999,61.815,67.705,66.72,10.83,9.885,8.355,35.57,40.55,45.035
23464,27466130000,20091085000,22014265000,4345660000,1085235000,1028385000,464305.815,179544.34,89132.42,2.5,2,1,3149297479.35,1841269336.89,63.275,73.315,74.19,68.74000000000001,70.02,8.585,8.525,6.465,39.735,42.325,45.8
23466,107862175000,110529590000,94873825000,63436255000,-1743695000,4120140000,456564.74,244134.09,186989.625,3,20,8,28896818522.42,5642290139.25,61.67125,65.99875,72.9,74.645,73.85,12.5,11.405000000000001,8.7,56.215,58.36,62.26
23500,32926900000,27379845000,33911550000,-108854999.99999997,-1060980000,2734855000,315156.13,69008.83,219108.70500000002,1,10.5,3,3993531020,1985402060.79,51.3225,54.075,60.78,67.81,70.87,13.835,12.98,10.415,46.21,47.54,51.34
23555,73956915000,66619005000,77616850000,4069350000,5502615000,15498215000,136444.235,31705.54,115302.435,1,4.5,4,9464585856.58,6625705534.93,60.567499999999995,82.16125,77.11,71.58,64.46,13.530000000000001,12.32,9.625,55.525,59.56,64.19500000000001
23570,42447485000,44591435000,46169245000,4461365000,-143150000,6753405000,291768.375,191729.47,176404.225,1,11,6,10132355570.79,4109166432.95,67.245,81.90375,74.73,72.91499999999999,70.38,12.145,12.085,8.535,50.989999999999995,52.795,55.965
23574,28043720000,31212505000,29900445000,7301965000,2210910000,7188410000,121674.45999999999,123608.36499999999,72269.76000000001,4,5,3,3435844064.7,2168359793.75,68.7025,69.1975,69.345,69.52,67.6,13.305,11.985,8.86,45.665,45.91,46.665
23580,53636045000,52702270000,56351185000,2711775000,-3636240000,2615470000,302902.06,254057.375,161450.255,2,5,2,16312329665,5611387427.9,62.70125,62.96,65.355,71.09,73.95,11.67,9.075,8.274999999999999,50.57,55.015,55.295
23586,19507230000,22762630000,21884160000,3062085000,-974160000,-1451010000,162762.46,114653.37999999999,188062.39500000002,5,2.5,1,2675819619,0,65.14625,71.9625,62.44,63.004999999999995,66.77,8.9,8.98,6.635,35.335,40.81,44.17
23660,146500540000,159025620000,193839540000,8294985000,-12682110000,1310125000,109430.29000000001,81619.335,100366.11499999999,0,10,21,18020046017.55,12412980042.61,72.20625,84.50625,71.39500000000001,81.43,66.5,64.3,65.495,65.465,24.02,24.445,26.325
23670,41178975000,43311485000,49927820000,9615960000,4703820000,-2482705000,125407.94,85910.425,28195.145,1.5,8,1,5476594631.35,4308299999,61.8725,71.8375,73.78,66.25,75.08,8.33,9.13,8.815,46.825,47.025,47.785
23672,63955030000,46711320000,41612205000,5305310000,-8834855000,19108190000,934175.5150000001,480701.115,156842.695,3,13,22,13916467859.19,15357387285.29,60.0275,59.50125,71.91499999999999,70.09,74.52,10.965,12.719999999999999,9.605,46.415,51.42,55.83
23675,37101560000,38104485000,42797150000,8688180000,1000235000,-3457150000,162923.425,74361.895,113281.425,8,4.5,4,10896553169.08,3362488824.63,60.41,72.27875,70.13499999999999,71.03,58.09,12.68,11.440000000000001,8.745000000000001,51.59,52.775000000000006,58.485
23678,25596210000,21896785000,27440770000,3965115000,3075160000,-2687990000,157366.095,0,139244.3,5,3.5,0,2601141678.82,2296159436.5,65.6025,84.5275,66.795,53.36,51.41,13.115,11.09,9.120000000000001,47.815,46.555,50.260000000000005
23682,24445825000,18430995000,21492365000,10793640000,3203995000,7096370000,448383.875,239387.875,180582.835,0,9,9,4218464578,4471516352.5,67.16625,79.49125,71.37,62.28,61.76,7.08,6.035,4.7,20.245,20.775,22.915
23686,54534645000,37257985000,44745605000,3104920000,-45115000,373190000,397656.74,45197.865,59033.525,6,6.5,0,45343097861.02,1000000000,63.832499999999996,74.48875,66.245,66.785,64.69,12.440000000000001,11.305,7.915000000000001,53.875,54.765,55.835
23807,92901050000,107025135000,112981000000,8159250000,7210515000,12129910000,80268.795,68773.78,73583.88,7,7,4,41265479424.94,6537661206.81,73.0925,73.975,74.41,72.71000000000001,75.56,14.825,13.265,10.055,55.39,58.185,63.665000000000006
23815,36026465000,37402635000,42476425000,5491355000,-2675655000,4171165000,83326.51999999999,85820.75,54401.605,0,3.5,2,2616679793,334271156,66.1525,75.9,73.115,66.955,72.75,8.925,9.799999999999999,9.16,43.019999999999996,44.69,46.72
23855,42218370000,36980660000,41623930000,1191740000,1032155000,-179760000,127400.935,33400.755000000005,72570.425,6,10.5,5,11012120637.02,2538268929.1,77.05,77.72,73.78,67.555,63.92,12.91,12.255,9.645,49.245000000000005,49.245000000000005,51.22
25001,13061180000,12707350000,15199765000,2763295000,-1097765000,2941840000,23302.58,38545.28,80917.89,0,5,3,0,353862446.37,60.93,67.83875,75.965,69.58500000000001,74.53,3.8150000000000004,5.125,3.61,38.769999999999996,38.705,42.575
25019,6524560000,6908190000,10648905000,1167530000,-7175000,4191030000,2518.47,0,0,2,0,0,0,0,49.89625,54.26375,72.945,70.175,75.16,6.12,6.02,5.335,23.745,25.39,27.53
25035,29613450000,30903480000,40071160000,1886310000,1316615000,7998085000,88137.60999999999,26844.949999999997,54184.53,0,2,0,455101815,0,60.68625,53.52875,85.36,81.48,82.74,8.54,7.435,5.63,29.125,31.58,35.635000000000005
25040,16044040000,13788700000,17820410000,13560000,905780000,489475000,247418.945,18442.75,53527.19,1,0,2,773250884.63,0,69.64,64.47875,68.675,66.58500000000001,69.24,10.89,9.23,8.145,40.019999999999996,41.875,44.67
25053,11636005000,12844600000,15321570000,1595380000,-1179260000,1913600000,128187.545,85544.57500000001,9439.845,1,0,1,0,354519591.43,50.37,64.98875,66.56,65.285,65.44,10.305,8.54,7.27,29.035,40.945,43.025000000000006
25086,8468430000,6279540000,8332095000,1004355000,863920000,1657710000,214197.15999999997,73769.945,114883.54,1,0,1,328205870.34,0,70.025,80.29875,72.725,68.6,68.77,4.51,2.705,2.27,16.46,11.965,11.305
25095,6158745000,4424430000,6165885000,-87460000,526920000,1138550000,174743.005,0,0,2,1,0,270000000,0,64.16875,66.4625,69.32,61.42,65.56,4.4,3.245,2.8,17.05,16.075,17.450000000000003
25099,9939940000,11344830000,16594620000,4025130000,4061620000,709420000,64876.435,0,91443.605,1,2,1,747929841,0,69.2125,61.025,74.41499999999999,75.17,76.79,9.805,9.695,6.675000000000001,20.21,22.65,21.409999999999997
25120,7312790000,8097695000,9409905000,1797450000,-639720000,602595000,98786.165,37571.35,0,0,2,0,262158553.38,0,61.985,57.3425,68.06,60.765,73.08,6.140000000000001,4.9350000000000005,3.9399999999999995,25.03,28.46,32.78
25123,13476995000,11400310000,13373500000,3225660000,-347660000,550235000,59237.665,40393.385,10906.3,0,2,2,90019413.06,687685145,57.74875,65.19500000000001,71.425,70.69,69.82,7.390000000000001,5.835,4.529999999999999,38.175,40.01,39.455
25126,83400200000,87876250000,109218000000,8130405000,-2440820000,6061715000,484.67,0,0,0,0,0,0,0,0,0,91.08,87.53,87.28,17.11,16.73,14.635,37.095,40.96,43.515
25148,19292220000,18819240000,22373395000,374855000,-737740000,1916240000,66339.41500000001,22277.41,8952.974999999999,2,1,3,1995819679,0,49.92375,56.9725,70.1,71.995,71.32,10.02,6.550000000000001,4.305,37.3,37.685,35.105000000000004
25151,20035420000,24267750000,24554635000,1621180000,-4427880000,4199085000,62491.855,28110.215,46097.585,3,1,2,1186796058.3,0,63.29375,72.29625,77.985,78.435,78.47,9.64,7.92,5.885,32.81,42.035,44.545
25154,12065385000,10567975000,15429150000,3009820000,1025010000,101215000,96329.52,0,3587.71,5,1,0,310000000,0,94.87,86.71714285714286,74.14,66.77000000000001,69.44,8.11,5.415,3.96,31.884999999999998,33.629999999999995,35.93
25168,10756950000,7359280000,10277470000,-1930610000,825860000,1007150000,75077.875,29642.015,0,0,2,1,130951148.01,0,59.12,67.75625,71.82,68.11500000000001,0,4.359999999999999,2.65,2.425,21.205,20.145,21.9
25175,144483770000,190446125000,241337185000,-9355000,-6011930000,87081690000,2.205,0,0,0,0,0,0,0,0,0,82.38,82.38499999999999,82.67,72.625,71.86500000000001,72.255,10.975,10.805,10.7
25178,14438125000,17120840000,16273335000,3720935000,-5216355000,1166450000,69683.75,54649.83500000001,32856.4,0,2,0,556542547.34,455294942.05,64.03125,77.55375000000001,79.8,76.86,76.72,6.225,6.75,5.375,28.43,35.14,38.46
25181,11636925000,14719835000,13292995000,490840000,-2944145000,6811095000,87707.305,53237.92,67596.44,3,2,0,828152549,0,83.5375,0,72.275,73.065,77.12,9.91,8.95,7.115,33.535,39.980000000000004,40.09
25183,21064415000,22036940000,28425475000,1329460000,271195000,1860950000,75286.225,50477.865000000005,26961.565,1,2.5,0,1930406659.92,879006572,62.72875,59.29375,76.995,73.61,74.49,12.78,10.835,7.99,26.705,43.075,46.275000000000006
25200,28396875000,21567680000,26874980000,11062800000,-522180000,1659275000,80153.475,13.085,12830.155,0,4,1,304634945,0,57.00666666666667,0,82.94,77.475,79.88,12.344999999999999,10.989999999999998,9.489999999999998,22.255000000000003,30.54,32.08
25214,101635110000,112717080000,140735110000,224880000,-1113545000,47083400000,3770.9049999999997,128.065,0,0,0,0,0,0,0,0,90.28,88.32,92.07,10.185,11.335,9.065,32.655,36.519999999999996,34.3
25224,8596795000,11816730000,12405410000,1908480000,-3624945000,-3581225000,177391.555,138079.36,80920.07,0,3,1,815137034,0,63.38375,74.71666666666667,68.465,72.675,74,9.715,8.39,6.055,18.565,20.795,19.525
25245,21451690000,24367200000,28602430000,1613780000,2632055000,2131470000,48853.4,41478.405,10788.830000000002,2,1,2,0,0,62.4575,67.70285714285714,75.84,72.965,73.48,12.01,10.155,8.565,37.67,45.5,49.47
25258,7699310000,6159665000,9682180000,949675000,-309610000,3429410000,74692.45,0,44675.7,0,3,1,699819449,0,80.22,80.7,65.23,63.12,66.19,5.8,3.5949999999999998,3.4299999999999997,22.495,21.240000000000002,23.805
25260,14033765000,18932800000,21342180000,3289535000,-3838900000,-1126670000,97861.985,0,0,0,1,0,0,0,61.495000000000005,60.92125,75.935,76.65,79.97,9.57,9.879999999999999,7.680000000000001,27.259999999999998,27.57,30.83
25269,103856600000,118644710000,135759465000,6762150000,-4878505000,1893370000,5.39,0,0,0,0,0,0,0,0,0,75.74000000000001,76.195,77.27,74.45,70.67500000000001,71.07,10.25,15.855,15.995000000000001
25279,15683515000,15656435000,20438640000,969095000,-2949585000,-180000000,61459.635,41501.475,126179.77500000001,0,3,1,1178528380.46,0,65.14,83.712,73.905,67.315,70.59,9.41,6.98,5.859999999999999,33.655,38.245,44.004999999999995
25281,9222315000,10853485000,12293235000,4396440000,-2045010000,652360000,91585.045,53291.67999999999,135485.47,0,3,0,282541607,0,66.61571428571429,72.63,64.63,63.989999999999995,66.88,7.67,5.96,4.300000000000001,26.21,32.265,32.845
25286,100256125000,112203885000,160210305000,39997680000,-20435345000,18004975000,5471.425,12.875,18.439999999999998,0,0,0,0,0,0,0,88.68,85.49000000000001,88.32,16.69,14.315,41.68,29.17,39.260000000000005,27.74
25288,6096550000,8292555000,12662195000,2933250000,-1814815000,-1097670000,86341.73000000001,20455.59,120412.38,0,1,0,0,0,64.51,66.29666666666667,65.905,68.905,75.76,9.91,9.845,6.775,23.165,28.68,27.63
