codigo_entidad,inf_regaliaspc_m,inf_regaliaspc_m1_2,inf_regaliaspc_m1_3,inf_ingresos_m_r_2,inf_ingresos_m_r_3,inf_financiamiento_m_r_2,inf_financiamiento_m_r_3,inf_regaliaspc_m_r_2,inf_regaliaspc_m_r_3,inf_nproyectos_m_r_2,inf_nproyectos_m_r_3,inf_vproyectos_m_r_2,inf_igpr_m_r_3,inf_desempennofiscal_m_r_2,inf_desempennofiscal_m_r_3,inf_peducacion_m_r_2,inf_peducacion_m_r_3,inf_psalud_m_r_2,inf_psalud_m_r_3
70713,84146.02,131498.785,0,0.66,0,5.2,0,-36.01,0,-25,0,-43.32,0,0.32,0,-11.26,0,9.22,0
70713,0,0,84146.02,0,7.28,0,-278.29,0,-100,0,0,0,-6.36,0,-9.86,0,-16.669999999999998,0,0.37
70717,8635.075,266510.655,0,-5.82,0,-108.08,0,-96.76,0,-30,0,-93.7,0,-5.36,0,-3.2199999999999998,0,1.9300000000000002,0
70717,243839.61,0,8635.075,0,9.24,0,-458.56000000000006,0,2723.83,0,-14.29,0,-0.05,0,-1.44,0,-24.86,0,11.559999999999999
70742,78014.005,204568.765,0,6.15,0,-65.10000000000001,0,-61.86000000000001,0,375,0,-87.37,0,10.77,0,-2.37,0,-0.05,0
70742,9888.994999999999,0,78014.005,0,12.620000000000001,0,2319.9300000000003,0,-87.32,0,-57.89,0,4.569999999999999,0,18.11,0,-31.790000000000003,0,4.33
70820,344704.385,486673.29,0,-1.28,0,-358.25,0,-29.17,0,-36.84,0,-78.3,0,-4.01,0,-5.28,0,8.59,0
70820,36.665,0,344704.385,0,-62.870000000000005,0,-422.98999999999995,0,-99.99,0,-50,0,-12.93,0,0.37,0,-30.11,0,9.68
70823,160523.745,879740.96,0,-30.869999999999997,0,-5.26,0,-81.75,0,125,0,-0.51,0,9.75,0,4.2299999999999995,0,5.800000000000001,0
70823,55367.380000000005,0,160523.745,0,-9.8,0,-111.26,0,-65.51,0,-55.559999999999995,0,11.3,0,-24.84,0,-30.53,0,8.35
73001,228.575,825.055,0,11.559999999999999,0,-87.08,0,-72.3,0,250,0,0,0,-2.08,0,0.52,0,8.290000000000001,0
73001,0,0,228.575,0,21.02,0,926.2700000000001,0,-100,0,0,0,0,0,-2.17,0,1.3,0,1.51
73024,45012.41,88319.51999999999,0,-7.9799999999999995,0,-20.74,0,-49.03,0,0,0,0,0,2.18,0,-30.070000000000004,0,-4.92,0
73024,71442.785,0,45012.41,0,-0.52,0,211.49,0,58.720000000000006,0,-42.86,0,16.32,0,-7.8100000000000005,0,-22.36,0,-5.2
73026,165480.655,895869.525,0,-40.11,0,-121.24999999999999,0,-81.53,0,100,0,0,0,-0.63,0,-17.98,0,8.959999999999999,0
73026,47901.649999999994,0,165480.655,0,22.919999999999998,0,-9.030000000000001,0,-71.05,0,150,0,-8.83,0,3.04,0,-32.26,0,6.329999999999999
73030,313954.11,61275.055,0,23.04,0,-92.96,0,412.37000000000006,0,200,0,-78.77,0,2.39,0,0,0,6.74,0
73030,0,0,313954.11,0,-8.66,0,1214,0,-100,0,-33.33,0,10.54,0,1.8900000000000001,0,-13.94,0,5.59
73043,13896.34,46287.97,0,4.45,0,-48.309999999999995,0,-69.98,0,-50,0,111.32,0,-8.83,0,-30.320000000000004,0,6.01,0
73043,165728.36,0,13896.34,0,14.580000000000002,0,-79.46,0,1092.6,0,200,0,16.439999999999998,0,-1.6400000000000001,0,-25.230000000000004,0,9.01
73055,51797.46,73826.425,0,11.51,0,-453.12,0,-29.84,0,0,0,-89.49000000000001,0,-2.52,0,-13.36,0,-1.31,0
73055,46374.675,0,51797.46,0,20.49,0,-337.40000000000003,0,-10.47,0,-42.86,0,10.75,0,1.6,0,-21.43,0,4.2299999999999995
73067,13909.33,68355.47,0,51.71,0,-172.57,0,-79.65,0,0,0,517.38,0,8.88,0,-21.029999999999998,0,3.63,0
73067,0,0,13909.33,0,-4.9,0,-228.38,0,-100,0,50,0,-20.830000000000002,0,2.85,0,-26.21,0,4.17
73124,0,51130.24,0,12.839999999999998,50.94,-17.03,-258.96,-100,0,500,0,0,-7.55,-2.29,5.12,-8.290000000000001,-23.18,13.370000000000001,11.4
73148,46811.595,113800.69,0,2.64,0,210.84,0,-58.87,0,200,0,0,0,-2.6,0,0.44999999999999996,0,-4.92,0
73148,29260.635,0,46811.595,0,14.540000000000001,0,-94.39,0,-37.49,0,-66.67,0,-9.64,0,5.5,0,-22.759999999999998,0,10.95
73152,0,98313.86,0,-1.54,0,-44.940000000000005,0,-100,0,0,0,0,0,-7.049999999999999,0,-28.17,0,-1.54,0
73152,121482.14,0,0,0,16.37,0,-137.95,0,0,0,0,0,4.2700000000000005,0,2.26,0,-25.75,0,12.379999999999999
73168,31252.63,162007.855,0,-13.139999999999999,0,195.23999999999998,0,-80.71000000000001,0,750,0,-67.49000000000001,0,-4.9799999999999995,0,-19.81,0,6.710000000000001,0
73168,0,0,31252.63,0,17.62,0,26.27,0,-100,0,-76.47,0,-0.33999999999999997,0,-2.04,0,-31.2,0,7.359999999999999
73200,140528.8,143483.435,0,11.219999999999999,0,-34.510000000000005,0,-2.06,0,0,0,0,0,-3.64,0,-7.07,0,-2.21,0
73200,61597.18,0,140528.8,0,5.54,0,87.4,0,-56.169999999999995,0,0,0,1.3599999999999999,0,2.27,0,-22.46,0,0.5499999999999999
73217,51931.585,58413.53999999999,0,-10.9,0,749.73,0,-11.1,0,0,0,0,0,-7.07,0,-11.09,0,28.32,0
73217,157270.145,0,51931.585,0,34.58,0,38.66,0,202.84,0,0,0,-11.450000000000001,0,4.4799999999999995,0,-29.92,0,7.7700000000000005
73226,0,53761.385,0,-9.700000000000001,0,-81.15,0,-100,0,0,0,0,0,-17.78,0,-19.18,0,-1.02,0
73226,73022.03,0,0,0,15.52,0,-1862.3899999999999,0,0,0,0,0,11.379999999999999,0,17.98,0,-24.58,0,3.5999999999999996
73236,78983.04000000001,57062.39,0,29.57,0,-123.66,0,38.42,0,0,0,82.06,0,-0.8999999999999999,0,-18.62,0,0.04,0
73236,46301.785,0,78983.04000000001,0,18.6,0,-340.53,0,-41.38,0,-20,0,1.27,0,0.73,0,-30.520000000000003,0,9.5
73268,34357.705,65103.465000000004,0,0.05,0,-228.65000000000003,0,-47.23,0,80,0,-30.36,0,-3.3099999999999996,0,-8.64,0,2.5100000000000002,0
73268,23681.08,0,34357.705,0,19.220000000000002,0,-581.35,0,-31.069999999999997,0,-11.110000000000001,0,7.670000000000001,0,2.12,0,-17.65,0,9.26
73270,310694.48500000004,74762.16500000001,0,38.440000000000005,0,-238.04,0,315.58000000000004,0,50,0,0,0,0.9199999999999999,0,-11.61,0,0.97,0
73270,28318.84,0,310694.48500000004,0,-12.93,0,-257.96999999999997,0,-90.89,0,33.33,0,14.63,0,-1.95,0,-32.7,0,5.72
73275,42700.565,37513.744999999995,0,15.939999999999998,0,88.32,0,13.83,0,-33.33,0,0,0,-1.47,0,-7.249999999999999,0,-6.04,0
73275,16869.85,0,42700.565,0,23.49,0,-79.57,0,-60.49,0,-50,0,8.94,0,-1.51,0,-7.7700000000000005,0,6.2700000000000005
73283,18994.495,20311.425,0,27.29,0,-139.07,0,-6.4799999999999995,0,150,0,-22.45,0,-3.0700000000000003,0,-15.85,0,6.64,0
73283,14092.76,0,18994.495,0,12.44,0,13.750000000000002,0,-25.81,0,-60,0,15.75,0,4.8,0,-22.13,0,9.91
73319,13165.515,31178.71,0,30.320000000000004,0,-67.16,0,-57.769999999999996,0,250,0,-38.85,0,1.16,0,-8.469999999999999,0,1.47,0
73319,59763.299999999996,0,13165.515,0,18.970000000000002,0,-20.75,0,353.94,0,-42.86,0,3.4099999999999997,0,-2.77,0,-17.93,0,8.84
73347,53275.875,82893.11,0,7.57,0,-161.26,0,-35.730000000000004,0,200,0,0,0,-3.9,0,-25.729999999999997,0,-4.5,0
73347,0,0,53275.875,0,18.7,0,-179.56,0,-100,0,-33.33,0,-3.7900000000000005,0,3.9600000000000004,0,-21.13,0,8.15
73349,15382.14,38055.08,0,17.79,0,457.17999999999995,0,-59.58,0,0,0,0,0,-2.1,0,-17.080000000000002,0,-11,0
73349,11501.495,0,15382.14,0,26.240000000000002,0,-230.86,0,-25.230000000000004,0,0,0,11.12,0,3.73,0,-16.86,0,3.16
73352,88888.06,115017.115,0,15.190000000000001,0,-254.07999999999998,0,-22.720000000000002,0,300,0,-65.16999999999999,0,-4.12,0,-19.36,0,3.18,0
73352,17889.555,0,88888.06,0,-4.42,0,-428.97999999999996,0,-79.86999999999999,0,0,0,10.85,0,0.25,0,-25.240000000000002,0,13.48
73408,18963.075,34044.255,0,6.2,0,-90.34,0,-44.3,0,100,0,0,0,-0.6,0,0.88,0,0.54,0
73408,60923.58,0,18963.075,0,20.36,0,173.3,0,221.26999999999998,0,0,0,8.17,0,0.5499999999999999,0,-26.47,0,-1.3599999999999999
73411,26321.015,6869.56,0,-1.87,0,-10.52,0,283.15000000000003,0,-50,0,0,0,-3.55,0,-18.94,0,11.360000000000001,0
73411,1359.245,0,26321.015,0,20.72,0,-145.52,0,-94.84,0,0,0,0.38,0,1.97,0,-21.04,0,3.5000000000000004
73443,89660.19,104454.035,0,0.47000000000000003,0,27.889999999999997,0,-14.16,0,400,0,-75.64999999999999,0,-1.76,0,-2.9000000000000004,0,6.98,0
73443,53850.715,0,89660.19,0,10.93,0,-115.99999999999999,0,-39.94,0,-40,0,-7.249999999999999,0,-0.13999999999999999,0,-22.8,0,5.680000000000001
73449,629405.615,658216.9550000001,0,1.73,0,-181.4,0,-4.38,0,366.67,0,-87.61,0,-4.53,0,-8.27,0,2.6100000000000003,0
73449,244366.765,0,629405.615,0,-19.400000000000002,0,-189.07,0,-61.17,0,71.43,0,5.86,0,3.45,0,-12.889999999999999,0,4.26
73461,328527.89,516866.08,0,-18.12,0,-1.25,0,-36.44,0,0,0,0,0,-6.54,0,-38.24,0,-12.68,0
73461,41934.91,0,328527.89,0,-25.330000000000002,0,-60.73,0,-87.24,0,0,0,5.680000000000001,0,-4.74,0,-15.76,0,5.6000000000000005
73483,49294.104999999996,109315.485,0,20.62,0,-125.96000000000001,0,-54.910000000000004,0,-20,0,-53.73,0,-3.64,0,-25.130000000000003,0,17.31,0
73483,27403.125,0,49294.104999999996,0,11.700000000000001,0,629.36,0,-44.41,0,50,0,26.169999999999998,0,-0.98,0,-25.5,0,-0.63
73504,124520.46500000001,185863.435,0,8.83,0,-95.35,0,-33,0,-10,0,-65.44,0,-5.48,0,-22.98,0,12.889999999999999,0
73504,104600.97,0,124520.46500000001,0,6.800000000000001,0,1009.01,0,-16,0,-33.33,0,11.790000000000001,0,3.3000000000000003,0,-30.259999999999998,0,8.91
73520,0,112845.93,0,5.36,0,-30.409999999999997,0,-100,0,0,0,0,0,-1.5599999999999998,0,-15.02,0,2.22,0
73520,80561.42,0,0,0,29.68,0,121.9,0,0,0,-66.67,0,-1.7999999999999998,0,3.53,0,-25.28,0,12.389999999999999
73547,478534.95999999996,711344.645,0,10.77,0,-271.86,0,-32.73,0,225,0,-83.63000000000001,0,3.08,0,-17.79,0,7.359999999999999,0
73547,553341.065,0,478534.95999999996,0,-2.5,0,-33.48,0,15.629999999999999,0,7.6899999999999995,0,8.110000000000001,0,-7.109999999999999,0,-25.259999999999998,0,-1.69
73555,47873.91,171249.755,0,-2.46,0,-1198.58,0,-72.04,0,100,0,0,0,1.66,0,-15.559999999999999,0,11.77,0
73555,254295.39500000002,0,47873.91,0,33.56,0,-328.63,0,431.18,0,-66.67,0,6.890000000000001,0,6.23,0,-30.89,0,11.42
73563,229859.22,76964.59,0,7.42,0,138.84,0,198.66,0,-50,0,-93.66,0,-9.91,0,-13.54,0,4.89,0
73563,43981.52,0,229859.22,0,4.95,0,31.72,0,-80.87,0,1300,0,0.38999999999999996,0,1.7399999999999998,0,-30.11,0,8.559999999999999
73585,390108.16500000004,764305.405,0,-21.32,0,-50.690000000000005,0,-48.96,0,683.33,0,-72.89,0,-3.4799999999999995,0,-2.37,0,11.97,0
73585,66018.72,0,390108.16500000004,0,-16.48,0,-85.42999999999999,0,-83.08,0,-48.94,0,3.56,0,6.45,0,-22.8,0,3.34
73616,40835.625,75992.48000000001,0,-0.02,0,-88.5,0,-46.26,0,-57.14,0,0,0,-1.44,0,-21.86,0,6.15,0
73616,52847.48,0,40835.625,0,18.490000000000002,0,-1231.09,0,29.42,0,100,0,13.41,0,-1.6500000000000001,0,-32.72,0,6.23
73622,52233.185,125439.54,0,48.57,0,33.7,0,-58.36,0,0,0,0,0,8.51,0,-24.87,0,1.94,0
73622,37643.125,0,52233.185,0,-32.66,0,-126.49999999999999,0,-27.93,0,0,0,8.97,0,-12.44,0,-19.64,0,15.98
73624,0,134246,0,-7.1499999999999995,0,-121.89000000000001,0,-100,0,50,0,0,0,-4.6,0,-18.66,0,4.31,0
73624,111106.445,0,0,0,36.26,0,37.5,0,0,0,100,0,1.82,0,2.39,0,-32.92,0,9.28
73671,21331.66,70085.38500000001,0,0.84,0,-49.059999999999995,0,-69.56,0,200,0,-80,0,-3.47,0,-3.4099999999999997,0,4.16,0
73671,23774.9,0,21331.66,0,22.18,0,156.84,0,11.450000000000001,0,-66.67,0,5.09,0,0.8699999999999999,0,-26.69,0,10.85
73675,20088.94,123111.67499999999,0,-2.27,0,-107.75999999999999,0,-83.67999999999999,0,0,0,0,0,-1.76,0,-23.49,0,10.27,0
73675,29895.56,0,20088.94,0,19.29,0,1632.5,0,48.82,0,-33.33,0,4.01,0,4.02,0,-34.37,0,10.79
73678,24982.99,48981.85,0,-28.01,0,181.27,0,-49,0,100,0,0,0,-4.99,0,-20.18,0,3.81,0
73678,4092.945,0,24982.99,0,-2.85,0,-90.67,0,-83.62,0,0,0,1.1199999999999999,0,4.04,0,-23.46,0,11.39
73686,42874.83,128603.875,0,-9.180000000000001,0,69.58,0,-66.66,0,33.33,0,-45.550000000000004,0,-17.83,0,-22.96,0,6.0600000000000005,0
73686,0,0,42874.83,0,4.32,0,-72.44,0,-100,0,-50,0,0.1,0,22.82,0,-19.28,0,1.6400000000000001
73770,2228.775,129281.215,0,47.760000000000005,0,-383.19,0,-98.28,0,0,0,0,0,3.2800000000000002,0,-13.100000000000001,0,7.449999999999999,0
73770,0,0,2228.775,0,6.819999999999999,0,-46.82,0,-100,0,0,0,6.12,0,6,0,-21.23,0,14.790000000000001
73854,26311.445,70322.155,0,31.25,0,-15.7,0,-62.580000000000005,0,0,0,-46.29,0,6.67,0,-25.47,0,-4.16,0
73854,20545.455,0,26311.445,0,21.33,0,-1692.3300000000002,0,-21.91,0,0,0,4.53,0,3.61,0,-37.71,0,-4.01
73861,25841.230000000003,78995.34,0,-4.2,0,-36.36,0,-67.29,0,-54.55,0,-95.67999999999999,0,-3.64,0,-9.700000000000001,0,5.11,0
73861,93509.09,0,25841.230000000003,0,17.080000000000002,0,-106.96000000000001,0,261.85999999999996,0,60,0,11.62,0,-1.21,0,-22.43,0,8.01
73870,15696.205,228911.035,0,-9.99,0,-87.51,0,-93.14,0,50,0,-97.1,0,-10.290000000000001,0,-15.190000000000001,0,2.53,0
73870,218583.815,0,15696.205,0,43.09,0,-259.16,0,1292.5900000000001,0,66.67,0,8.790000000000001,0,-5.75,0,-13.569999999999999,0,5.72
73873,92294.815,51011.635,0,10.47,0,-618.9499999999999,0,80.93,0,300,0,-64.55,0,-4.95,0,-38.17,0,-1.97,0
73873,0,0,92294.815,0,6.32,0,-94.47,0,-100,0,-75,0,16.34,0,0.38,0,-8.52,0,23.43
76001,27.195,11880.724999999999,0,16.24,0,-38.690000000000005,0,-99.77000000000001,0,0,0,-82.12,0,0.16,0,-4.130000000000001,0,15.950000000000001,0
76001,23.965,0,27.195,0,12.65,0,-804.8,0,-11.88,0,55.559999999999995,0,0,0,1.41,0,-0.18,0,2.19
76020,24428.97,38611.92,0,70.56,0,349.11,0,-36.730000000000004,0,0,0,-34.71,0,-9.16,0,-12.58,0,0.7000000000000001,0
76020,47265.595,0,24428.97,0,37.25,0,-163.32,0,93.47999999999999,0,-66.67,0,-11.48,0,4.95,0,-16.45,0,1
76036,35894.32,56328.455,0,21.94,0,-332.02,0,-36.28,0,0,0,0,0,-1.59,0,-11.59,0,4.73,0
76036,28772.355,0,35894.32,0,15.86,0,-163.54999999999998,0,-19.84,0,0,0,-12.27,0,5.12,0,-12.82,0,5.6899999999999995
76041,46041.755000000005,37993.205,0,11.84,0,-1011.8199999999999,0,21.18,0,0,0,0,0,-4.91,0,-24.42,0,3.09,0
76041,34113.68,0,46041.755000000005,0,4.7,0,-164.57999999999998,0,-25.91,0,0,0,19.689999999999998,0,5.89,0,-5.1,0,6.75
76054,0,184313.805,0,1.18,0,-116.08000000000001,0,-100,0,0,0,0,0,-2.17,0,-24.19,0,-0.7100000000000001,0
76054,178157.31,0,0,0,8.16,0,41.83,0,0,0,0,0,18.78,0,1.39,0,-9.73,0,5.800000000000001
76100,82755.05,107165.495,0,-1.69,0,-119.86000000000001,0,-22.78,0,200,0,-76.69,0,-2.62,0,-18.029999999999998,0,5.21,0
76100,20278.235,0,82755.05,0,9.16,0,1981.7799999999997,0,-75.5,0,-66.67,0,5.53,0,4.9799999999999995,0,-17.47,0,-0.6799999999999999
76109,30188.72,106970.185,0,6.21,0,-132.48,0,-71.78,0,41.67,0,0,0,4.130000000000001,0,-8.52,0,23.46,0
76109,10694.015,0,30188.72,0,5.2299999999999995,0,-1098.6599999999999,0,-64.58,0,-88.24,0,-2.68,0,-5,0,6.510000000000001,0,-5.779999999999999
76111,1613.5149999999999,1569.53,0,26.44,0,1437.65,0,2.8000000000000003,0,0,0,0,0,-1.9900000000000002,0,-0.73,0,9.35,0
76111,1207.095,0,1613.5149999999999,0,11.37,0,3.01,0,-25.19,0,0,0,0,0,4.45,0,1.54,0,0.98
76113,33792.455,63214.94499999999,0,17.32,0,-390,0,-46.54,0,0,0,0,0,-1.3299999999999998,0,-6.2700000000000005,0,4.32,0
76113,39746.525,0,33792.455,0,22.3,0,-84.28,0,17.62,0,-77.78,0,6.74,0,3.3300000000000005,0,-27.08,0,-2.91
76122,0,130899.45,0,-5.94,31.900000000000002,61.77,-49.769999999999996,-100,0,-30,-71.43,-28.52,7.76,-2.65,10.36,-10.66,-13.33,4.42,4.41
76126,51934.55,26683.605,0,20.79,0,-24.740000000000002,0,94.63000000000001,0,-33.33,0,0,0,-1.94,0,-6.16,0,2.44,0
76126,5024.535,0,51934.55,0,25.319999999999997,0,-20.25,0,-90.33,0,0,0,14.69,0,6.12,0,-13.88,0,3.2199999999999998
76130,0,939.73,0,33.58,27.21,-149.32000000000002,-902.4300000000001,-100,0,0,0,0,0,0.15,2.71,-8.51,-16.08,4.66,1.51
76147,8307.19,4.285,0,35.199999999999996,0,858.8900000000001,0,193766.74,0,200,0,0,0,0.04,0,-0.8500000000000001,0,10.41,0
76147,11927.895,0,8307.19,0,11.91,0,-80.52,0,43.59,0,-66.67,0,24.97,0,1.6,0,-3.5999999999999996,0,6.08
76233,33759.805,51790.91,0,13.52,0,-35.64,0,-34.82,0,1000,0,-86.72999999999999,0,1.3299999999999998,0,-15.06,0,5.12,0
76233,66315.71,0,33759.805,0,18.6,0,-79.63,0,96.43,0,-81.82000000000001,0,17.19,0,0.59,0,-18.96,0,4.03
76243,26082.245,39512.1,0,2.74,0,-189.57,0,-33.989999999999995,0,0,0,0,0,-5.949999999999999,0,-20.669999999999998,0,0.2,0
76243,43339.15,0,26082.245,0,36.35,0,-224.56,0,66.16,0,0,0,23.09,0,6.81,0,-17.68,0,3.2099999999999995
76246,60843.520000000004,77440.315,0,6.4799999999999995,0,-280.52000000000004,0,-21.43,0,0,0,39.33,0,-5.56,0,-33.08,0,-6.35,0
76246,91138.56,0,60843.520000000004,0,9.85,0,-69.72,0,49.79,0,-20,0,35.120000000000005,0,-1.25,0,-6.13,0,11.93
76248,11243.48,37747.235,0,3.7800000000000002,0,-125.57000000000001,0,-70.21,0,0,0,0,0,1.5699999999999998,0,-13.58,0,6.890000000000001,0
76248,92265.70999999999,0,11243.48,0,13.74,0,-1115.79,0,720.62,0,-75,0,12.07,0,1.83,0,-13.370000000000001,0,1.26
76250,103804.73999999999,174395.75,0,6.4399999999999995,0,751.1899999999999,0,-40.48,0,0,0,-30.020000000000003,0,-6.38,0,-10.42,0,6.22,0
76250,1188429.91,0,103804.73999999999,0,88.35,0,341.67,0,1044.8700000000001,0,-77.78,0,5.26,0,9.19,0,-14.42,0,9.969999999999999
76275,9171.475,50818.315,0,10.57,0,-293.18,0,-81.95,0,200,0,0,0,-1.11,0,-13.51,0,4.91,0
76275,18203.355,0,9171.475,0,14.37,0,107.41000000000001,0,98.48,0,-66.67,0,-13.77,0,0.6,0,-14.149999999999999,0,8.129999999999999
76306,15821.41,31416.05,0,33.64,0,166.72,0,-49.64,0,0,0,7.08,0,-0.7000000000000001,0,-8.91,0,5.82,0
76306,9000.535,0,15821.41,0,-7.01,0,-169.67000000000002,0,-43.11,0,-66.67,0,-6.02,0,1.11,0,-14.85,0,2.2800000000000002
76318,25795.46,48606.405,0,31.1,0,-118.31,0,-46.93,0,100,0,-41.8,0,-1.32,0,-4.66,0,8.98,0
76318,46316.8,0,25795.46,0,-0.29,0,-3166.19,0,79.55,0,50,0,19.259999999999998,0,3.75,0,-20.96,0,2.6599999999999997
76364,6363.285,14376.505,0,28.18,0,-167.05,0,-55.74,0,-50,0,0,0,-4.08,0,-1.4500000000000002,0,11.68,0
76364,1596.67,0,6363.285,0,32.78,0,-319.57,0,-74.91,0,0,0,26.82,0,2.35,0,-1.9300000000000002,0,3.7600000000000002
76377,34918,51210.045,0,26.21,0,217.70999999999998,0,-31.81,0,0,0,398.99,0,-3.2099999999999995,0,-16.21,0,-3.25,0
76377,0,0,34918,0,26.36,0,-52.790000000000006,0,-100,0,-25,0,11.34,0,2.19,0,-13.530000000000001,0,5.29
76400,11492.635,43171.45,0,23.9,0,-10.89,0,-73.38,0,0,0,0,0,0.9199999999999999,0,-12.16,0,0.58,0
76400,26128.145,0,11492.635,0,24.67,0,-267.3,0,127.35000000000001,0,-50,0,2.29,0,1.5,0,-12.15,0,3.2399999999999998
76403,27331.165,106015.36,0,5.55,0,-168.07000000000002,0,-74.22,0,150,0,-94.19,0,1.54,0,-9.030000000000001,0,6.68,0
76403,86306.29000000001,0,27331.165,0,39.71,0,-141.63,0,215.78,0,-20,0,14.180000000000001,0,-2.73,0,-20.080000000000002,0,-9.379999999999999
76497,0,69011.54999999999,0,0.16,0,-151.37,0,-100,0,0,0,-52.73,0,-5.24,0,-12.889999999999999,0,-3.1199999999999997,0
76497,60146.26,0,0,0,9.66,0,189.03,0,0,0,-20,0,26.540000000000003,0,1.21,0,-11.799999999999999,0,3.18
76520,0,3.55,0,15.22,18.45,-192.67000000000002,-404.95,-100,0,0,0,0,0,-2.2800000000000002,0.27,-0.06,2.02,6.81,0
76563,14906.65,68856.745,0,8.94,0,-236.98000000000002,0,-78.35,0,0,0,0,0,-0.86,0,-12.2,0,0.79,0
76563,815.27,0,14906.65,0,19.56,0,247.63000000000002,0,-94.53,0,0,0,26.950000000000003,0,-0,0,-12.4,0,6.04
76606,0,31442.855,0,15.02,0,1688.75,0,-100,0,0,0,0,0,0.72,0,-10.54,0,3.62,0
76606,94493.63,0,0,0,21.94,0,-85.27,0,0,0,-60,0,-6.75,0,-1.4200000000000002,0,-23.41,0,-2.19
76616,50233.45,75033.75,0,6.98,0,-229.07000000000002,0,-33.050000000000004,0,-57.14,0,0,0,2.41,0,-4.15,0,10.870000000000001,0
76616,133242.39,0,50233.45,0,28.42,0,-62.39,0,165.25,0,0,0,23.599999999999998,0,2,0,-9.47,0,4.9
76622,35880.075,41405.36,0,13.73,0,127.37,0,-13.34,0,750,0,0,0,-0.59,0,-11.91,0,3.06,0
76622,29222.245,0,35880.075,0,18.98,0,-80.22,0,-18.56,0,0,0,10.299999999999999,0,2.11,0,-14.44,0,4.38
76670,217326.425,18709.1,0,35.43,0,120.88000000000001,0,1061.61,0,0,0,45.629999999999995,0,-4.37,0,-14.46,0,4.22,0
76670,18245.785,0,217326.425,0,-12.989999999999998,0,-91.27,0,-91.60000000000001,0,-25,0,4.83,0,-0.8999999999999999,0,-21.05,0,-5.58
76736,24336.375,32861.835,0,9,0,-98.52,0,-25.94,0,0,0,0,0,-0.88,0,-12.659999999999998,0,3.85,0
76736,83442.72,0,24336.375,0,25.990000000000002,0,5655.28,0,242.87,0,0,0,6.890000000000001,0,3.55,0,-15.110000000000001,0,4.18
76823,0,50789.03999999999,0,11.72,0,-209.10999999999999,0,-100,0,250,0,0,0,2.02,0,-5.510000000000001,0,2.7199999999999998,0
76823,92829.54000000001,0,0,0,26.229999999999997,0,40.660000000000004,0,0,0,0,0,2.82,0,-0.27999999999999997,0,-16.189999999999998,0,-0.01
76828,16967.635,62555.72,0,45.03,0,-135.47,0,-72.88,0,0,0,-7.17,0,-3.49,0,-11.91,0,3.3300000000000005,0
76828,68171.16,0,16967.635,0,19.189999999999998,0,0.9199999999999999,0,301.77,0,-75,0,25.679999999999996,0,6.87,0,-13.930000000000001,0,5.62
76834,430.785,1436.74,0,21.65,0,-185.03,0,-70.02000000000001,0,150,0,0,0,-12.85,0,-0.29,0,8.38,0
76834,0,0,430.785,0,8.73,0,-144.20999999999998,0,-100,0,-20,0,0,0,14.06,0,-0.4,0,1.21
76845,78792.105,61292.15,0,27.810000000000002,0,-71.03,0,28.549999999999997,0,300,0,6.419999999999999,0,1.67,0,-13.94,0,-0.27,0
76845,35474.23,0,78792.105,0,56.879999999999995,0,-28.910000000000004,0,-54.98,0,0,0,33.79,0,-5.140000000000001,0,-9.520000000000001,0,-2.1
76863,44614.335,45797.26,0,11.67,0,-127.60000000000001,0,-2.58,0,0,0,7.6899999999999995,0,-0.86,0,-8.290000000000001,0,5.21,0
76863,70378.12,0,44614.335,0,36.28,0,-1196.02,0,57.75,0,33.33,0,0.9199999999999999,0,-6.83,0,-18.38,0,1.6400000000000001
76869,22771.225,157658.305,0,-19.46,0,-172.22,0,-85.56,0,0,0,-76.89,0,-0.5599999999999999,0,-9.46,0,-2.37,0
76869,64919.41,0,22771.225,0,48.33,0,-259.62,0,185.09,0,-50,0,-13.200000000000001,0,-2.91,0,-26.61,0,7.19
76890,18574.025,39473.675,0,19.43,0,-160.07,0,-52.949999999999996,0,150,0,-92.5,0,-1.6199999999999999,0,-1.38,0,9.46,0
76890,5268.495,0,18574.025,0,-1.58,0,-246.74999999999997,0,-71.64,0,-40,0,4.09,0,2.19,0,-19.06,0,2.23
76892,0,168.765,0,24.5,12.25,-132.31,-157.42000000000002,-100,0,0,-50,0,0,-5.7700000000000005,-0.09,79.53,0.72,-43.24,3.1399999999999997
76895,23031.265,31560.274999999998,0,25.86,0,431.83,0,-27.02,0,400,0,-80.67999999999999,0,2.23,0,-13.74,0,4.82,0
76895,21970.635,0,23031.265,0,12.520000000000001,0,89.59,0,-4.61,0,80,0,13.969999999999999,0,-2.13,0,-17.299999999999997,0,2.7199999999999998
81065,173137.135,500378.925,0,-33.67,0,-125.28999999999999,0,-65.4,0,563.64,0,-84.03,0,2.42,0,-12.64,0,2.5700000000000003,0
81065,138745.29,0,173137.135,0,14.84,0,1051.3799999999999,0,-19.86,0,-80.82000000000001,0,1.55,0,3.7699999999999996,0,-29.020000000000003,0,8.33
81220,14113.28,498604.17,0,8.94,0,-89.35,0,-97.17,0,200,0,0,0,-5.2299999999999995,0,-3.2,0,20.75,0
81220,476693.5,0,14113.28,0,6.0600000000000005,0,80.80000000000001,0,3277.6200000000003,0,0,0,-13.309999999999999,0,-9.41,0,-29.62,0,13.44
